AC_S_011 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_S_011 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
18.5,25.80,0.085,2.8
19.0,25.80,0.078,2.6
19.5,25.80,0.099,3.3
20.0,25.80,0.120,4.0
20.5,25.80,0.141,4.7
21.0,25.80,0.162,5.4
21.5,25.80,0.183,6.1
22.0,25.80,0.204,6.9
22.5,25.80,0.249,8.4
23.0,25.80,0.295,9.9
23.5,25.80,0.340,11.4
24.0,25.80,0.340,11.4

"日期: 2021/6/11, 空调: AC_S_011 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.77,0.000,0.0
1.5,24.24,0.000,0.0
2.0,24.74,0.000,0.0
2.5,25.26,0.000,0.0
3.0,25.75,0.781,26.2
3.5,25.80,0.873,29.3
4.0,25.80,0.876,29.4
4.5,25.80,0.879,29.5
5.0,25.80,0.881,29.6
5.5,25.80,0.888,29.8
6.0,25.80,0.895,30.0
6.5,25.80,0.902,30.3
7.0,25.80,0.909,30.5
7.5,25.80,0.916,30.7
8.0,25.80,0.923,31.0
8.5,25.80,0.830,27.9
9.0,25.80,0.737,24.7
9.5,25.80,0.644,21.6
10.0,25.80,0.551,18.5
10.5,25.80,0.458,15.4
11.0,25.80,0.162,5.4
11.5,25.80,0.132,4.4
12.0,25.80,0.365,12.3
12.5,25.80,0.325,10.9
13.0,25.80,0.285,9.5
13.5,25.80,0.244,8.2
14.0,25.80,0.204,6.8
14.5,25.80,0.164,5.5
15.0,25.80,0.124,4.1
15.5,25.80,0.116,3.9
16.0,25.80,0.102,3.4
16.5,25.80,0.071,2.4
17.0,25.80,0.040,1.4
17.5,25.80,0.010,0.3
18.0,25.80,0.000,0.0
18.5,25.79,0.000,0.0
19.0,25.76,0.000,0.0
19.5,25.72,0.000,0.0
20.0,25.70,0.000,0.0
20.5,25.70,0.000,0.0
21.0,25.72,0.000,0.0
21.5,25.75,0.006,0.2
22.0,25.80,0.121,4.1
22.5,25.80,0.245,8.2
23.0,25.80,0.369,12.4
23.5,25.80,0.493,16.5
24.0,25.80,0.493,16.5

"日期: 2021/6/12, 空调: AC_S_011 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.72,0.000,0.0
1.5,23.86,0.000,0.0
2.0,24.00,0.000,0.0
2.5,24.13,0.000,0.0
3.0,24.28,0.000,0.0
3.5,24.46,0.000,0.0
4.0,24.66,0.000,0.0
4.5,24.88,0.000,0.0
5.0,25.11,0.000,0.0
5.5,25.36,0.000,0.0
6.0,25.59,0.000,0.0
6.5,25.80,0.362,12.1
7.0,25.80,0.364,12.2
7.5,25.80,0.359,12.0
8.0,25.80,0.354,11.9
8.5,25.80,0.270,9.1
9.0,25.80,0.186,6.2
9.5,25.80,0.102,3.4
10.0,25.80,0.018,0.6
10.5,25.80,0.000,0.0
11.0,25.77,0.034,1.1
11.5,25.80,0.087,2.9
12.0,25.80,0.000,0.0
12.5,25.72,0.000,0.0
13.0,25.67,0.000,0.0
13.5,25.65,0.000,0.0
14.0,25.65,0.000,0.0
14.5,25.67,0.000,0.0
15.0,25.70,0.000,0.0
15.5,25.76,0.000,0.0
16.0,25.80,0.076,2.6
16.5,25.80,0.047,1.6
17.0,25.80,0.015,0.5
17.5,25.80,0.000,0.0
18.0,25.79,0.000,0.0
18.5,25.77,0.000,0.0
19.0,25.73,0.000,0.0
19.5,25.67,0.000,0.0
20.0,25.62,0.000,0.0
20.5,25.58,0.000,0.0
21.0,25.54,0.000,0.0
21.5,25.51,0.000,0.0
22.0,25.48,0.000,0.0
22.5,25.46,0.000,0.0
23.0,25.45,0.000,0.0
23.5,25.44,0.000,0.0
24.0,25.44,0.000,0.0

"日期: 2021/6/13, 空调: AC_S_011 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.67,0.000,0.0
1.5,24.05,0.000,0.0
2.0,24.43,0.000,0.0
2.5,24.80,0.000,0.0
3.0,25.15,0.000,0.0
3.5,25.48,0.000,0.0
4.0,25.78,0.524,17.6
4.5,25.80,0.564,18.9
5.0,25.80,0.573,19.2
5.5,25.80,0.557,18.7
6.0,25.80,0.541,18.2
6.5,25.80,0.526,17.6
7.0,25.80,0.510,17.1
7.5,25.80,0.495,16.6
8.0,25.80,0.479,16.1
8.5,25.80,0.463,15.5
9.0,25.80,0.446,15.0
9.5,25.80,0.430,14.4
10.0,25.80,0.413,13.9
10.5,25.80,0.397,13.3
11.0,25.80,0.000,0.0
11.5,25.78,0.000,0.0
12.0,25.75,0.284,9.5
12.5,25.80,0.350,11.7
13.0,25.80,0.319,10.7
13.5,25.80,0.288,9.7
14.0,25.80,0.258,8.6
14.5,25.80,0.227,7.6
15.0,25.80,0.196,6.6
15.5,25.80,0.226,7.6
16.0,25.80,0.000,0.0
16.5,25.75,0.000,0.0
17.0,25.70,0.000,0.0
17.5,25.67,0.000,0.0
18.0,25.65,0.000,0.0
18.5,25.64,0.000,0.0
19.0,25.64,0.000,0.0
19.5,25.65,0.000,0.0
20.0,25.68,0.000,0.0
20.5,25.73,0.000,0.0
21.0,25.80,0.161,5.4
21.5,25.80,0.213,7.1
22.0,25.80,0.258,8.6
22.5,25.80,0.302,10.1
23.0,25.80,0.346,11.6
23.5,25.80,0.390,13.1
24.0,25.80,0.390,13.1

"日期: 2021/6/14, 空调: AC_S_011 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.82,0.000,0.0
1.5,24.24,0.000,0.0
2.0,24.65,0.000,0.0
2.5,25.05,0.000,0.0
3.0,25.42,0.000,0.0
3.5,25.78,0.598,20.1
4.0,25.80,0.655,22.0
4.5,25.80,0.668,22.4
5.0,25.80,0.681,22.8
5.5,25.80,0.671,22.5
6.0,25.80,0.662,22.2
6.5,25.80,0.652,21.9
7.0,25.80,0.643,21.6
7.5,25.80,0.633,21.2
8.0,25.80,0.624,20.9
8.5,25.80,0.560,18.8
9.0,25.80,0.496,16.7
9.5,25.80,0.433,14.5
10.0,25.80,0.369,12.4
10.5,25.80,0.306,10.3
11.0,25.80,0.314,10.5
11.5,25.80,0.343,11.5
12.0,25.80,0.242,8.1
12.5,25.80,0.244,8.2
13.0,25.80,0.246,8.3
13.5,25.80,0.248,8.3
14.0,25.80,0.250,8.4
14.5,25.80,0.252,8.4
15.0,25.80,0.254,8.5
15.5,25.80,0.237,8.0
16.0,25.80,0.372,12.5
16.5,25.80,0.347,11.6
17.0,25.80,0.321,10.8
17.5,25.80,0.296,9.9
18.0,25.80,0.270,9.1
18.5,25.80,0.244,8.2
19.0,25.80,0.219,7.3
19.5,25.80,0.251,8.4
20.0,25.80,0.284,9.5
20.5,25.80,0.316,10.6
21.0,25.80,0.349,11.7
21.5,25.80,0.381,12.8
22.0,25.80,0.414,13.9
22.5,25.80,0.445,14.9
23.0,25.80,0.477,16.0
23.5,25.80,0.508,17.0
24.0,25.80,0.508,17.0

"日期: 2021/6/15, 空调: AC_S_011 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.78,0.000,0.0
1.5,24.16,0.000,0.0
2.0,24.52,0.000,0.0
2.5,24.86,0.000,0.0
3.0,25.18,0.000,0.0
3.5,25.46,0.000,0.0
4.0,25.71,0.274,9.2
4.5,25.80,0.420,14.1
5.0,25.80,0.407,13.7
5.5,25.80,0.466,15.6
6.0,25.80,0.526,17.6
6.5,25.80,0.585,19.6
7.0,25.80,0.644,21.6
7.5,25.80,0.703,23.6
8.0,25.80,0.762,25.6
8.5,25.80,0.704,23.6
9.0,25.80,0.646,21.7
9.5,25.80,0.588,19.7
10.0,25.80,0.530,17.8
10.5,25.80,0.472,15.9
11.0,25.80,0.188,6.3
11.5,25.80,0.172,5.8
12.0,25.80,0.414,13.9
12.5,25.80,0.409,13.7
13.0,25.80,0.403,13.5
13.5,25.80,0.397,13.3
14.0,25.80,0.392,13.1
14.5,25.80,0.386,13.0
15.0,25.80,0.380,12.8
15.5,25.80,0.375,12.6
16.0,25.80,0.156,5.2
16.5,25.80,0.169,5.7
17.0,25.80,0.183,6.1
17.5,25.80,0.197,6.6
18.0,25.80,0.210,7.1
18.5,25.80,0.224,7.5
19.0,25.80,0.237,8.0
19.5,25.80,0.260,8.7
20.0,25.80,0.282,9.5
20.5,25.80,0.304,10.2
21.0,25.80,0.326,10.9
21.5,25.80,0.348,11.7
22.0,25.80,0.370,12.4
22.5,25.80,0.389,13.0
23.0,25.80,0.407,13.7
23.5,25.80,0.426,14.3
24.0,25.80,0.426,14.3

"日期: 2021/6/16, 空调: AC_S_011 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.86,0.000,0.0
1.5,24.38,0.000,0.0
2.0,24.86,0.000,0.0
2.5,25.31,0.000,0.0
3.0,25.74,0.675,22.6
3.5,25.80,0.805,27.0
4.0,25.80,0.827,27.8
4.5,25.80,0.849,28.5
5.0,25.80,0.871,29.2
5.5,25.80,0.879,29.5
6.0,25.80,0.888,29.8
6.5,25.80,0.897,30.1
7.0,25.80,0.905,30.4
7.5,25.80,0.914,30.7
8.0,25.80,0.922,31.0
8.5,25.80,0.866,29.1
9.0,25.80,0.810,27.2
9.5,25.80,0.754,25.3
10.0,25.80,0.698,23.4
10.5,25.80,0.642,21.5
11.0,25.80,0.359,12.0
11.5,25.80,0.354,11.9
12.0,25.80,0.586,19.7
12.5,25.80,0.566,19.0
13.0,25.80,0.545,18.3
13.5,25.80,0.525,17.6
14.0,25.80,0.505,17.0
14.5,25.80,0.485,16.3
15.0,25.80,0.465,15.6
15.5,25.80,0.437,14.7
16.0,25.80,0.348,11.7
16.5,25.80,0.356,11.9
17.0,25.80,0.364,12.2
17.5,25.80,0.372,12.5
18.0,25.80,0.379,12.7
18.5,25.80,0.387,13.0
19.0,25.80,0.395,13.3
19.5,25.80,0.444,14.9
20.0,25.80,0.492,16.5
20.5,25.80,0.541,18.2
21.0,25.80,0.590,19.8
21.5,25.80,0.639,21.4
22.0,25.80,0.687,23.1
22.5,25.80,0.696,23.4
23.0,25.80,0.705,23.7
23.5,25.80,0.714,23.9
24.0,25.80,0.714,23.9

"日期: 2021/6/17, 空调: AC_S_011 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.87,0.000,0.0
1.5,24.32,0.000,0.0
2.0,24.74,0.000,0.0
2.5,25.13,0.000,0.0
3.0,25.54,0.344,11.5
3.5,25.80,0.913,30.6
4.0,25.80,1.017,34.1
4.5,25.80,1.122,37.6
5.0,25.80,1.226,41.1
5.5,25.80,1.169,39.2
6.0,25.80,1.112,37.3
6.5,25.80,1.055,35.4
7.0,25.80,0.998,33.5
7.5,25.80,0.941,31.6
8.0,25.80,0.884,29.7
8.5,25.80,0.824,27.7
9.0,25.80,0.764,25.6
9.5,25.80,0.704,23.6
10.0,25.80,0.643,21.6
10.5,25.80,0.583,19.6
11.0,25.80,0.353,11.8
11.5,25.80,0.325,10.9
12.0,25.80,0.523,17.5
12.5,25.80,0.504,16.9
13.0,25.80,0.485,16.3
13.5,25.80,0.466,15.7
14.0,25.80,0.448,15.0
14.5,25.80,0.429,14.4
15.0,25.80,0.410,13.8
15.5,25.80,0.402,13.5
16.0,25.80,0.296,9.9
16.5,25.80,0.315,10.6
17.0,25.80,0.334,11.2
17.5,25.80,0.353,11.8
18.0,25.80,0.372,12.5
18.5,25.80,0.391,13.1
19.0,25.80,0.410,13.7
19.5,25.80,0.442,14.8
20.0,25.80,0.474,15.9
20.5,25.80,0.507,17.0
21.0,25.80,0.539,18.1
21.5,25.80,0.572,19.2
22.0,25.80,0.604,20.3
22.5,25.80,0.603,20.2
23.0,25.80,0.603,20.2
23.5,25.80,0.602,20.2
24.0,25.80,0.602,20.2

"日期: 2021/6/18, 空调: AC_S_011 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.87,0.000,0.0
1.5,24.50,0.000,0.0
2.0,25.11,0.000,0.0
2.5,25.72,0.924,31.0
3.0,25.80,1.074,36.0
3.5,25.80,1.073,36.0
4.0,25.80,1.072,36.0
4.5,25.80,1.072,36.0
5.0,25.80,1.071,35.9
5.5,25.80,1.016,34.1
6.0,25.80,0.960,32.2
6.5,25.80,0.905,30.4
7.0,25.80,0.849,28.5
7.5,25.80,0.794,26.6
8.0,25.80,0.738,24.8
8.5,25.80,0.709,23.8
9.0,25.80,0.679,22.8
9.5,25.80,0.649,21.8
10.0,25.80,0.620,20.8
10.5,25.80,0.590,19.8
11.0,25.80,0.375,12.6
11.5,25.80,0.367,12.3
12.0,25.80,0.561,18.8
12.5,25.80,0.562,18.9
13.0,25.80,0.564,18.9
13.5,25.80,0.565,19.0
14.0,25.80,0.567,19.0
14.5,25.80,0.569,19.1
15.0,25.80,0.570,19.1
15.5,25.80,0.569,19.1
16.0,25.80,0.358,12.0
16.5,25.80,0.355,11.9
17.0,25.80,0.352,11.8
17.5,25.80,0.350,11.7
18.0,25.80,0.347,11.6
18.5,25.80,0.344,11.6
19.0,25.80,0.342,11.5
19.5,25.80,0.394,13.2
20.0,25.80,0.447,15.0
20.5,25.80,0.500,16.8
21.0,25.80,0.553,18.5
21.5,25.80,0.606,20.3
22.0,25.80,0.658,22.1
22.5,25.80,0.728,24.4
23.0,25.80,0.797,26.8
23.5,25.80,0.867,29.1
24.0,25.80,0.867,29.1

"日期: 2021/6/19, 空调: AC_S_011 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.96,0.000,0.0
1.5,24.57,0.000,0.0
2.0,25.17,0.000,0.0
2.5,25.76,1.046,35.1
3.0,25.80,1.189,39.9
3.5,25.80,1.255,42.1
4.0,25.80,1.321,44.3
4.5,25.80,1.387,46.5
5.0,25.80,1.453,48.8
5.5,25.80,1.361,45.7
6.0,25.80,1.268,42.6
6.5,25.80,1.176,39.5
7.0,25.80,1.084,36.4
7.5,25.80,0.991,33.3
8.0,25.80,0.899,30.2
8.5,25.80,0.856,28.7
9.0,25.80,0.813,27.3
9.5,25.80,0.770,25.8
10.0,25.80,0.727,24.4
10.5,25.80,0.684,23.0
11.0,25.80,0.567,19.0
11.5,25.80,0.566,19.0
12.0,25.80,0.641,21.5
12.5,25.80,0.607,20.4
13.0,25.80,0.573,19.2
13.5,25.80,0.540,18.1
14.0,25.80,0.506,17.0
14.5,25.80,0.472,15.8
15.0,25.80,0.438,14.7
15.5,25.80,0.424,14.2
16.0,25.80,0.565,19.0
16.5,25.80,0.529,17.7
17.0,25.80,0.492,16.5
17.5,25.80,0.455,15.3
18.0,25.80,0.418,14.0
18.5,25.80,0.381,12.8
19.0,25.80,0.344,11.5
19.5,25.80,0.387,13.0
20.0,25.80,0.430,14.4
20.5,25.80,0.473,15.9
21.0,25.80,0.516,17.3
21.5,25.80,0.559,18.8
22.0,25.80,0.603,20.2
22.5,25.80,0.678,22.8
23.0,25.80,0.754,25.3
23.5,25.80,0.830,27.8
24.0,25.80,0.830,27.8

"日期: 2021/6/2, 空调: AC_S_011 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.53,0.000,0.0
1.5,23.82,0.000,0.0
2.0,24.12,0.000,0.0
2.5,24.43,0.000,0.0
3.0,24.72,0.000,0.0
3.5,25.00,0.000,0.0
4.0,25.26,0.000,0.0
4.5,25.51,0.000,0.0
5.0,25.75,0.334,11.2
5.5,25.80,0.443,14.9
6.0,25.80,0.457,15.3
6.5,25.80,0.470,15.8
7.0,25.80,0.484,16.3
7.5,25.80,0.498,16.7
8.0,25.80,0.512,17.2
8.5,25.80,0.520,17.4
9.0,25.80,0.527,17.7
9.5,25.80,0.535,18.0
10.0,25.80,0.543,18.2
10.5,25.80,0.550,18.5
11.0,25.80,0.000,0.0
11.5,25.67,0.000,0.0
12.0,25.57,0.146,4.9
12.5,25.80,0.517,17.4
13.0,25.80,0.477,16.0
13.5,25.80,0.436,14.6
14.0,25.80,0.395,13.3
14.5,25.80,0.354,11.9
15.0,25.80,0.313,10.5
15.5,25.80,0.311,10.4
16.0,25.80,0.000,0.0
16.5,25.70,0.000,0.0
17.0,25.61,0.000,0.0
17.5,25.51,0.000,0.0
18.0,25.41,0.000,0.0
18.5,25.31,0.000,0.0
19.0,25.21,0.000,0.0
19.5,25.10,0.000,0.0
20.0,25.03,0.000,0.0
20.5,24.99,0.000,0.0
21.0,24.97,0.000,0.0
21.5,24.98,0.000,0.0
22.0,25.01,0.000,0.0
22.5,25.06,0.000,0.0
23.0,25.13,0.000,0.0
23.5,25.24,0.000,0.0
24.0,25.37,0.000,0.0

"日期: 2021/6/20, 空调: AC_S_011 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.88,0.000,0.0
1.5,24.46,0.000,0.0
2.0,25.03,0.000,0.0
2.5,25.58,0.627,21.0
3.0,25.80,1.100,36.9
3.5,25.80,1.172,39.3
4.0,25.80,1.243,41.7
4.5,25.80,1.315,44.1
5.0,25.80,1.386,46.5
5.5,25.80,1.306,43.8
6.0,25.80,1.226,41.1
6.5,25.80,1.146,38.5
7.0,25.80,1.066,35.8
7.5,25.80,0.986,33.1
8.0,25.80,0.906,30.4
8.5,25.80,0.879,29.5
9.0,25.80,0.851,28.5
9.5,25.80,0.823,27.6
10.0,25.80,0.795,26.7
10.5,25.80,0.768,25.8
11.0,25.80,0.381,12.8
11.5,25.80,0.367,12.3
12.0,25.80,0.740,24.8
12.5,25.80,0.728,24.4
13.0,25.80,0.715,24.0
13.5,25.80,0.703,23.6
14.0,25.80,0.691,23.2
14.5,25.80,0.679,22.8
15.0,25.80,0.666,22.4
15.5,25.80,0.640,21.5
16.0,25.80,0.353,11.8
16.5,25.80,0.374,12.5
17.0,25.80,0.394,13.2
17.5,25.80,0.415,13.9
18.0,25.80,0.436,14.6
18.5,25.80,0.457,15.3
19.0,25.80,0.477,16.0
19.5,25.80,0.506,17.0
20.0,25.80,0.534,17.9
20.5,25.80,0.563,18.9
21.0,25.80,0.592,19.8
21.5,25.80,0.620,20.8
22.0,25.80,0.649,21.8
22.5,25.80,0.700,23.5
23.0,25.80,0.751,25.2
23.5,25.80,0.803,26.9
24.0,25.80,0.803,26.9

"日期: 2021/6/21, 空调: AC_S_011 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.97,0.000,0.0
1.5,24.59,0.000,0.0
2.0,25.21,0.047,1.6
2.5,25.80,1.099,36.9
3.0,25.80,1.084,36.4
3.5,25.80,1.070,35.9
4.0,25.80,1.055,35.4
4.5,25.80,1.041,34.9
5.0,25.80,1.027,34.4
5.5,25.80,0.903,30.3
6.0,25.80,0.779,26.1
6.5,25.80,0.655,22.0
7.0,25.80,0.531,17.8
7.5,25.80,0.407,13.7
8.0,25.80,0.284,9.5
8.5,25.80,0.316,10.6
9.0,25.80,0.348,11.7
9.5,25.80,0.381,12.8
10.0,25.80,0.413,13.9
10.5,25.80,0.446,15.0
11.0,25.80,0.561,18.8
11.5,25.80,0.535,18.0
12.0,25.80,0.478,16.0
12.5,25.80,0.473,15.9
13.0,25.80,0.468,15.7
13.5,25.80,0.464,15.6
14.0,25.80,0.459,15.4
14.5,25.80,0.454,15.2
15.0,25.80,0.449,15.1
15.5,25.80,0.441,14.8
16.0,25.80,0.509,17.1
16.5,25.80,0.521,17.5
17.0,25.80,0.533,17.9
17.5,25.80,0.544,18.3
18.0,25.80,0.556,18.7
18.5,25.80,0.568,19.1
19.0,25.80,0.580,19.5
19.5,25.80,0.578,19.4
20.0,25.80,0.576,19.3
20.5,25.80,0.573,19.2
21.0,25.80,0.571,19.2
21.5,25.80,0.569,19.1
22.0,25.80,0.567,19.0
22.5,25.80,0.658,22.1
23.0,25.80,0.749,25.1
23.5,25.80,0.840,28.2
24.0,25.80,0.840,28.2

"日期: 2021/6/22, 空调: AC_S_011 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.89,0.000,0.0
1.5,23.92,0.000,0.0
2.0,23.95,0.000,0.0
2.5,23.98,0.000,0.0
3.0,24.05,0.000,0.0
3.5,24.16,0.000,0.0
4.0,24.31,0.000,0.0
4.5,24.49,0.000,0.0
5.0,24.70,0.000,0.0
5.5,24.94,0.000,0.0
6.0,25.17,0.000,0.0
6.5,25.39,0.000,0.0
7.0,25.60,0.000,0.0
7.5,25.79,0.354,11.9
8.0,25.80,0.378,12.7
8.5,25.80,0.290,9.7
9.0,25.80,0.202,6.8
9.5,25.80,0.115,3.8
10.0,25.80,0.027,0.9
10.5,25.80,0.000,0.0
11.0,25.77,0.359,12.0
11.5,25.80,0.407,13.6
12.0,25.80,0.000,0.0
12.5,25.72,0.000,0.0
13.0,25.64,0.000,0.0
13.5,25.54,0.000,0.0
14.0,25.44,0.000,0.0
14.5,25.33,0.000,0.0
15.0,25.21,0.000,0.0
15.5,25.08,0.000,0.0
16.0,24.98,0.000,0.0
16.5,25.25,0.000,0.0
17.0,25.49,0.000,0.0
17.5,25.72,0.263,8.8
18.0,25.80,0.402,13.5
18.5,25.80,0.403,13.5
19.0,25.80,0.404,13.6
19.5,25.80,0.303,10.2
20.0,25.80,0.202,6.8
20.5,25.80,0.101,3.4
21.0,25.80,0.000,0.0
21.5,25.80,0.000,0.0
22.0,25.75,0.000,0.0
22.5,25.65,0.000,0.0
23.0,25.55,0.000,0.0
23.5,25.47,0.000,0.0
24.0,25.38,0.000,0.0

"日期: 2021/6/23, 空调: AC_S_011 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.85,0.000,0.0
2.0,24.15,0.000,0.0
2.5,24.45,0.000,0.0
3.0,24.71,0.000,0.0
3.5,24.93,0.000,0.0
4.0,25.13,0.000,0.0
4.5,25.29,0.000,0.0
5.0,25.42,0.000,0.0
5.5,25.53,0.000,0.0
6.0,25.60,0.000,0.0
6.5,25.63,0.000,0.0
7.0,25.63,0.000,0.0
7.5,25.60,0.000,0.0
8.0,25.55,0.000,0.0
8.5,25.46,0.000,0.0
9.0,25.38,0.000,0.0
9.5,25.30,0.000,0.0
10.0,25.22,0.000,0.0
10.5,25.15,0.000,0.0
11.0,25.07,0.000,0.0
11.5,25.02,0.000,0.0
12.0,24.99,0.000,0.0
12.5,24.92,0.000,0.0
13.0,24.85,0.000,0.0
13.5,24.77,0.000,0.0
14.0,24.69,0.000,0.0
14.5,24.60,0.000,0.0
15.0,24.52,0.000,0.0
15.5,24.43,0.000,0.0
16.0,24.37,0.000,0.0
16.5,24.41,0.000,0.0
17.0,24.45,0.000,0.0
17.5,24.49,0.000,0.0
18.0,24.54,0.000,0.0
18.5,24.59,0.000,0.0
19.0,24.65,0.000,0.0
19.5,24.71,0.000,0.0
20.0,24.78,0.000,0.0
20.5,24.85,0.000,0.0
21.0,24.93,0.000,0.0
21.5,25.01,0.000,0.0
22.0,25.10,0.000,0.0
22.5,25.19,0.000,0.0
23.0,25.30,0.000,0.0
23.5,25.42,0.000,0.0
24.0,25.56,0.000,0.0

"日期: 2021/6/24, 空调: AC_S_011 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.57,0.000,0.0
1.5,23.63,0.000,0.0
2.0,23.68,0.000,0.0
2.5,23.72,0.000,0.0
3.0,23.77,0.000,0.0
3.5,23.84,0.000,0.0
4.0,23.92,0.000,0.0
4.5,24.01,0.000,0.0
5.0,24.10,0.000,0.0
5.5,24.21,0.000,0.0
6.0,24.31,0.000,0.0
6.5,24.40,0.000,0.0
7.0,24.48,0.000,0.0
7.5,24.55,0.000,0.0
8.0,24.62,0.000,0.0
8.5,24.68,0.000,0.0
9.0,24.74,0.000,0.0
9.5,24.80,0.000,0.0
10.0,24.86,0.000,0.0
10.5,24.92,0.000,0.0
11.0,24.99,0.000,0.0
11.5,24.97,0.000,0.0
12.0,24.97,0.000,0.0
12.5,25.04,0.000,0.0
13.0,25.08,0.000,0.0
13.5,25.10,0.000,0.0
14.0,25.10,0.000,0.0
14.5,25.09,0.000,0.0
15.0,25.05,0.000,0.0
15.5,25.01,0.000,0.0
16.0,24.96,0.000,0.0
16.5,24.99,0.000,0.0
17.0,25.00,0.000,0.0
