AC_M_018 多天功率矩阵
"空调参数: P_rated=3.91kW, T_range=[20.6, 24.8]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.000,0.000,1.034,1.094,1.140,1.185,1.031,0.876,0.722,0.567,0.413,0.258,0.176,0.095,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.158,0.223,0.189,0.156,0.122,0.254,0.385,0.517,0.517
2021/6/10,success,0.000,0.000,0.000,0.000,0.000,0.816,1.346,1.489,1.632,1.774,1.754,1.733,1.712,1.692,1.671,1.650,1.505,1.360,1.215,1.070,0.925,0.400,0.397,0.780,0.755,0.730,0.706,0.681,0.656,0.631,0.587,0.394,0.384,0.373,0.362,0.351,0.341,0.330,0.361,0.392,0.424,0.455,0.486,0.517,0.584,0.651,0.718,0.718
2021/6/11,success,0.000,0.000,0.000,0.000,1.360,1.503,1.507,1.511,1.515,1.519,1.529,1.539,1.550,1.560,1.570,1.581,1.443,1.306,1.168,1.030,0.893,0.454,0.410,0.755,0.696,0.636,0.577,0.517,0.457,0.398,0.387,0.366,0.320,0.275,0.229,0.184,0.139,0.093,0.143,0.194,0.244,0.294,0.344,0.394,0.578,0.761,0.945,0.945
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.420,0.776,0.769,0.761,0.754,0.746,0.738,0.614,0.490,0.366,0.242,0.118,0.355,0.344,0.000,0.049,0.116,0.177,0.238,0.299,0.360,0.310,0.333,0.285,0.237,0.189,0.141,0.092,0.044,0.050,0.056,0.062,0.067,0.073,0.079,0.100,0.121,0.143,0.143
2021/6/13,success,0.000,0.000,0.000,0.000,0.000,0.606,1.025,1.038,1.050,1.062,1.039,1.016,0.993,0.970,0.947,0.924,0.899,0.875,0.851,0.826,0.802,0.161,0.111,0.778,0.732,0.687,0.642,0.596,0.551,0.505,0.549,0.061,0.084,0.107,0.130,0.153,0.176,0.200,0.266,0.332,0.398,0.464,0.530,0.596,0.662,0.727,0.792,0.792
2021/6/14,success,0.000,0.000,0.000,0.000,0.407,1.145,1.164,1.184,1.203,1.222,1.208,1.194,1.180,1.166,1.152,1.138,1.044,0.950,0.856,0.762,0.668,0.679,0.723,0.574,0.576,0.579,0.582,0.585,0.587,0.590,0.566,0.766,0.728,0.690,0.652,0.615,0.577,0.539,0.587,0.635,0.683,0.731,0.779,0.827,0.873,0.920,0.967,0.967
2021/6/15,success,0.000,0.000,0.000,0.000,0.000,0.574,0.873,0.854,0.836,0.817,0.905,0.993,1.080,1.168,1.255,1.343,1.257,1.171,1.086,1.000,0.914,0.494,0.470,0.828,0.820,0.811,0.803,0.795,0.786,0.778,0.770,0.446,0.466,0.486,0.506,0.526,0.546,0.566,0.599,0.632,0.664,0.697,0.730,0.762,0.790,0.818,0.845,0.845
2021/6/16,success,0.000,0.000,0.000,0.012,1.342,1.374,1.406,1.439,1.471,1.503,1.516,1.529,1.541,1.554,1.567,1.580,1.497,1.414,1.331,1.247,1.164,0.746,0.738,1.081,1.052,1.022,0.992,0.963,0.933,0.903,0.862,0.730,0.742,0.753,0.765,0.776,0.788,0.799,0.871,0.944,1.016,1.088,1.160,1.232,1.245,1.258,1.271,1.271
2021/6/17,success,0.000,0.000,0.000,0.000,0.764,1.411,1.565,1.720,1.874,2.029,1.945,1.860,1.776,1.692,1.608,1.523,1.434,1.345,1.256,1.167,1.077,0.737,0.695,0.988,0.960,0.933,0.905,0.877,0.850,0.822,0.809,0.654,0.681,0.709,0.737,0.765,0.793,0.821,0.869,0.917,0.965,1.013,1.061,1.109,1.108,1.106,1.105,1.105
2021/6/18,success,0.000,0.000,0.000,1.202,1.804,1.803,1.803,1.802,1.801,1.800,1.717,1.635,1.553,1.471,1.389,1.307,1.263,1.220,1.176,1.132,1.088,0.770,0.757,1.044,1.047,1.049,1.052,1.054,1.056,1.059,1.057,0.744,0.740,0.736,0.732,0.728,0.725,0.721,0.799,0.877,0.955,1.033,1.111,1.189,1.292,1.394,1.497,1.497
2021/6/19,success,0.000,0.000,0.000,1.333,1.877,1.974,2.072,2.170,2.267,2.365,2.228,2.091,1.955,1.818,1.682,1.545,1.481,1.418,1.354,1.291,1.227,1.054,1.053,1.164,1.114,1.063,1.013,0.963,0.913,0.863,0.842,1.052,0.997,0.942,0.888,0.833,0.779,0.724,0.788,0.852,0.915,0.979,1.043,1.106,1.219,1.331,1.443,1.443
