空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_S_008,small,2021/6/1,success,4.51485766,0.18811906916666665,0.77950892,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/10,success,12.958941985,0.5399559160416666,1.1533396,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/11,success,12.4481118535,0.5186713272291666,1.0304987,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/12,success,4.5577073855,0.18990447439583333,0.5247278,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/13,success,9.532575051,0.39719062712500003,0.70140638,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/14,success,12.56485261,0.5235355254166667,0.80301552,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/15,success,11.9778106,0.4990754416666667,0.87960151,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/16,success,17.10550526,0.7127293858333333,1.0297404,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/17,success,16.985466495,0.707727770625,1.3148526,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/18,success,18.13057724,0.7554407183333334,1.1730548,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/19,success,19.984614905,0.8326922877083334,1.5279285,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/2,success,7.5540239845,0.31475099935416667,0.68055375,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/20,success,20.181971445,0.8409154768749999,1.4649915,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/21,success,17.240235705,0.718343154375,1.2086938,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/22,success,5.190872756,0.21628636483333333,0.55354233,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/23,success,2.35097715,0.09795738124999999,0.39544154,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/24,success,0.6901437652,0.028755990216666666,0.1660627,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/25,success,5.0921926042,0.21217469184166668,0.62178727,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/26,success,8.76590937,0.36524622375,0.58538997,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/27,success,12.568102845,0.523670951875,0.93743291,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/28,success,6.132801952,0.2555334146666667,0.57932375,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/29,success,11.119449885,0.463310411875,0.6308866,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/3,success,14.975726725,0.6239886135416667,1.0600715,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/30,success,14.4844768785,0.6035198699375001,0.8833929,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/4,success,7.068712475,0.29452968645833333,0.59752241,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/5,success,6.49130092485,0.27047087186875,0.74311162,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/6,success,10.397629875,0.433234578125,1.0866112,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/7,success,12.1736390275,0.5072349594791666,1.2450911,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/8,success,11.681645765,0.48673524020833336,1.2352335,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/6/9,success,8.2624384115,0.3442682671458333,0.83271471,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/7/1,success,15.97019929,0.6654249704166667,1.0661377,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/7/10,success,12.84827287,0.5353447029166667,0.99865102,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/7/11,success,11.9514822,0.49797842499999995,0.71328605,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/7/12,success,16.55415812,0.6897565883333333,1.1487899,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/7/13,success,17.8274713,0.7428113041666666,1.1412071,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/7/14,success,15.768078175,0.6570032572916666,1.2579818,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/7/15,success,17.377512895,0.7240630372916667,1.110876,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/7/16,success,11.859144995,0.4941310414583333,0.73477057,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/7/17,success,10.637338355,0.44322243145833334,0.80541673,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/7/18,success,9.00368378,0.3751534908333333,0.85457836,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/7/19,success,2.4077173881,0.1003215578375,0.27449633,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/7/2,success,17.654935305,0.735622304375,1.0957105,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/7/20,success,0.8156078555,0.03398366064583334,0.15342475,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/7/21,success,3.18692097005,0.13278837375208333,0.3950624,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/7/22,success,11.48504926,0.47854371916666666,0.94253851,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/7/23,success,17.65007886,0.7354199525,1.4096372,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/7/24,success,15.1468140775,0.6311172532291667,1.1078429,3.39,"[20.7, 24.6]"
AC_S_008,small,2021/7/25,success,12.3728126665,0.5155338611041667,1.1336244,3.39,"[20.7, 24.6]"
