AC_S_012 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_S_012 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.57,0.000,0.0
1.5,23.87,0.000,0.0
2.0,24.18,0.000,0.0
2.5,24.52,0.000,0.0
3.0,24.85,0.000,0.0
3.5,25.17,0.000,0.0
4.0,25.49,0.392,14.4
4.5,25.60,0.629,23.0
5.0,25.60,0.659,24.1
5.5,25.60,0.558,20.4
6.0,25.60,0.458,16.8
6.5,25.60,0.357,13.1
7.0,25.60,0.257,9.4
7.5,25.60,0.156,5.7
8.0,25.60,0.056,2.0
8.5,25.60,0.003,0.1
9.0,25.60,0.000,0.0
9.5,25.57,0.000,0.0
10.0,25.53,0.000,0.0
10.5,25.45,0.000,0.0
11.0,25.36,0.000,0.0
11.5,25.30,0.000,0.0
12.0,25.26,0.000,0.0
12.5,25.15,0.000,0.0
13.0,25.05,0.000,0.0
13.5,24.94,0.000,0.0
14.0,24.84,0.000,0.0
14.5,24.75,0.000,0.0
15.0,24.65,0.000,0.0
15.5,24.56,0.000,0.0
16.0,24.48,0.000,0.0
16.5,24.50,0.000,0.0
17.0,24.53,0.000,0.0
17.5,24.58,0.000,0.0
18.0,24.65,0.000,0.0
18.5,24.73,0.000,0.0
19.0,24.82,0.000,0.0
19.5,24.92,0.000,0.0
20.0,25.01,0.000,0.0
20.5,25.08,0.000,0.0
21.0,25.13,0.000,0.0
21.5,25.17,0.000,0.0
22.0,25.19,0.000,0.0
22.5,25.20,0.000,0.0
23.0,25.26,0.000,0.0
23.5,25.35,0.000,0.0
24.0,25.48,0.002,0.1

"日期: 2021/6/10, 空调: AC_S_012 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.72,0.000,0.0
1.5,24.05,0.000,0.0
2.0,24.38,0.000,0.0
2.5,24.71,0.000,0.0
3.0,25.06,0.000,0.0
3.5,25.43,0.446,16.3
4.0,25.60,0.856,31.4
4.5,25.60,0.949,34.8
5.0,25.60,1.042,38.2
5.5,25.60,1.028,37.7
6.0,25.60,1.015,37.2
6.5,25.60,1.001,36.7
7.0,25.60,0.988,36.2
7.5,25.60,0.974,35.7
8.0,25.60,0.961,35.2
8.5,25.60,0.867,31.7
9.0,25.60,0.772,28.3
9.5,25.60,0.678,24.8
10.0,25.60,0.584,21.4
10.5,25.60,0.490,17.9
11.0,25.60,0.148,5.4
11.5,25.60,0.146,5.4
12.0,25.60,0.395,14.5
12.5,25.60,0.379,13.9
13.0,25.60,0.363,13.3
13.5,25.60,0.347,12.7
14.0,25.60,0.331,12.1
14.5,25.60,0.314,11.5
15.0,25.60,0.298,10.9
15.5,25.60,0.270,9.9
16.0,25.60,0.144,5.3
16.5,25.60,0.137,5.0
17.0,25.60,0.130,4.8
17.5,25.60,0.123,4.5
18.0,25.60,0.117,4.3
