AC_M_006 多天功率矩阵
"空调参数: P_rated=4.03kW, T_range=[21.2, 25.8]°C"

日期,状态,t1(0.5h),t2(1.0h),t3(1.5h),t4(2.0h),t5(2.5h),t6(3.0h),t7(3.5h),t8(4.0h),t9(4.5h),t10(5.0h),t11(5.5h),t12(6.0h),t13(6.5h),t14(7.0h),t15(7.5h),t16(8.0h),t17(8.5h),t18(9.0h),t19(9.5h),t20(10.0h),t21(10.5h),t22(11.0h),t23(11.5h),t24(12.0h),t25(12.5h),t26(13.0h),t27(13.5h),t28(14.0h),t29(14.5h),t30(15.0h),t31(15.5h),t32(16.0h),t33(16.5h),t34(17.0h),t35(17.5h),t36(18.0h),t37(18.5h),t38(19.0h),t39(19.5h),t40(20.0h),t41(20.5h),t42(21.0h),t43(21.5h),t44(22.0h),t45(22.5h),t46(23.0h),t47(23.5h),t48(24.0h)
2021/6/1,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.047,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/10,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.402,1.652,1.629,1.606,1.584,1.561,1.404,1.246,1.088,0.930,0.773,0.201,0.198,0.615,0.588,0.561,0.534,0.507,0.480,0.452,0.404,0.195,0.183,0.172,0.160,0.148,0.137,0.125,0.159,0.193,0.227,0.261,0.295,0.329,0.402,0.474,0.547,0.547
2021/6/11,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.379,1.430,1.441,1.452,1.463,1.475,1.486,1.336,1.187,1.037,0.887,0.737,0.260,0.212,0.588,0.523,0.458,0.393,0.328,0.264,0.199,0.187,0.164,0.114,0.065,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.161,0.395,0.594,0.794,0.794
2021/6/12,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021/6/13,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.180,0.821,0.796,0.771,0.745,0.718,0.692,0.665,0.639,0.000,0.000,0.448,0.563,0.514,0.464,0.415,0.365,0.316,0.363,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.159,0.343,0.415,0.486,0.557,0.628,0.628
2021/6/14,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,1.065,1.050,1.034,1.019,1.004,0.901,0.799,0.697,0.595,0.492,0.505,0.552,0.390,0.393,0.396,0.399,0.402,0.405,0.408,0.382,0.599,0.558,0.517,0.476,0.435,0.393,0.352,0.405,0.457,0.509,0.561,0.613,0.666,0.716,0.767,0.818,0.818
2021/6/15,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.434,1.132,1.227,1.134,1.041,0.947,0.854,0.760,0.303,0.277,0.667,0.658,0.649,0.640,0.631,0.621,0.612,0.604,0.251,0.273,0.295,0.317,0.338,0.360,0.382,0.418,0.453,0.489,0.524,0.560,0.595,0.626,0.656,0.686,0.686
2021/6/16,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.034,1.415,1.429,1.443,1.457,1.471,1.485,1.394,1.304,1.214,1.123,1.033,0.578,0.569,0.943,0.910,0.878,0.846,0.813,0.781,0.749,0.704,0.560,0.573,0.585,0.598,0.611,0.623,0.636,0.714,0.793,0.871,0.950,1.028,1.106,1.120,1.135,1.149,1.149
2021/6/17,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.961,1.882,1.790,1.699,1.607,1.515,1.424,1.327,1.229,1.132,1.035,0.938,0.568,0.522,0.841,0.811,0.781,0.751,0.721,0.691,0.660,0.646,0.477,0.507,0.538,0.568,0.598,0.629,0.659,0.711,0.764,0.816,0.868,0.920,0.972,0.971,0.970,0.969,0.969
2021/6/18,success,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.984,1.725,1.724,1.635,1.545,1.456,1.367,1.278,1.188,1.141,1.093,1.045,0.998,0.950,0.604,0.590,0.902,0.905,0.907,0.910,0.913,0.915,0.918,0.917,0.576,0.572,0.567,0.563,0.559,0.554,0.550,0.635,0.720,0.805,0.890,0.975,1.060,1.171,1.283,1.395,1.395
