AC_S_026 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_S_026 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
10.0,24.80,0.617,24.6
10.5,24.80,0.534,21.3
11.0,24.80,0.231,9.2
11.5,24.80,0.229,9.1
12.0,24.80,0.450,17.9
12.5,24.80,0.436,17.4
13.0,24.80,0.421,16.8
13.5,24.80,0.407,16.2
14.0,24.80,0.393,15.6
14.5,24.80,0.378,15.1
15.0,24.80,0.364,14.5
15.5,24.80,0.338,13.5
16.0,24.80,0.227,9.1
16.5,24.80,0.221,8.8
17.0,24.80,0.215,8.6
17.5,24.80,0.209,8.3
18.0,24.80,0.203,8.1
18.5,24.80,0.196,7.8
19.0,24.80,0.190,7.6
19.5,24.80,0.208,8.3
20.0,24.80,0.226,9.0
20.5,24.80,0.244,9.7
21.0,24.80,0.262,10.4
21.5,24.80,0.280,11.2
22.0,24.80,0.298,11.9
22.5,24.80,0.337,13.4
23.0,24.80,0.375,15.0
23.5,24.80,0.414,16.5
24.0,24.80,0.414,16.5

"日期: 2021/6/11, 空调: AC_S_026 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.70,0.000,0.0
1.5,24.05,0.000,0.0
2.0,24.42,0.052,2.1
2.5,24.80,0.864,34.4
3.0,24.80,0.867,34.5
3.5,24.80,0.869,34.6
4.0,24.80,0.871,34.7
4.5,24.80,0.873,34.8
5.0,24.80,0.876,34.9
5.5,24.80,0.882,35.1
6.0,24.80,0.888,35.4
6.5,24.80,0.894,35.6
7.0,24.80,0.900,35.8
7.5,24.80,0.906,36.1
8.0,24.80,0.912,36.3
8.5,24.80,0.832,33.2
9.0,24.80,0.753,30.0
9.5,24.80,0.674,26.8
10.0,24.80,0.594,23.7
10.5,24.80,0.515,20.5
11.0,24.80,0.262,10.4
11.5,24.80,0.236,9.4
12.0,24.80,0.435,17.3
12.5,24.80,0.401,16.0
13.0,24.80,0.367,14.6
13.5,24.80,0.332,13.2
14.0,24.80,0.298,11.9
14.5,24.80,0.264,10.5
15.0,24.80,0.229,9.1
15.5,24.80,0.223,8.9
16.0,24.80,0.211,8.4
16.5,24.80,0.185,7.4
17.0,24.80,0.158,6.3
17.5,24.80,0.132,5.3
18.0,24.80,0.106,4.2
18.5,24.80,0.080,3.2
19.0,24.80,0.054,2.1
19.5,24.80,0.083,3.3
20.0,24.80,0.112,4.4
20.5,24.80,0.141,5.6
21.0,24.80,0.169,6.8
21.5,24.80,0.198,7.9
22.0,24.80,0.227,9.1
22.5,24.80,0.333,13.3
23.0,24.80,0.439,17.5
23.5,24.80,0.545,21.7
24.0,24.80,0.545,21.7

"日期: 2021/6/12, 空调: AC_S_026 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.66,0.000,0.0
1.5,23.77,0.000,0.0
2.0,23.87,0.000,0.0
2.5,23.98,0.000,0.0
3.0,24.10,0.000,0.0
3.5,24.24,0.000,0.0
4.0,24.40,0.000,0.0
4.5,24.57,0.000,0.0
5.0,24.76,0.358,14.3
5.5,24.80,0.448,17.8
6.0,24.80,0.443,17.7
6.5,24.80,0.439,17.5
7.0,24.80,0.435,17.3
7.5,24.80,0.430,17.1
8.0,24.80,0.426,17.0
8.5,24.80,0.354,14.1
9.0,24.80,0.283,11.3
9.5,24.80,0.211,8.4
10.0,24.80,0.140,5.6
10.5,24.80,0.068,2.7
11.0,24.80,0.205,8.2
11.5,24.80,0.198,7.9
12.0,24.80,0.000,0.0
12.5,24.80,0.028,1.1
13.0,24.80,0.067,2.7
13.5,24.80,0.102,4.1
14.0,24.80,0.137,5.5
14.5,24.80,0.172,6.9
15.0,24.80,0.207,8.3
15.5,24.80,0.179,7.1
16.0,24.80,0.192,7.7
16.5,24.80,0.164,6.6
17.0,24.80,0.137,5.4
17.5,24.80,0.109,4.3
18.0,24.80,0.081,3.2
18.5,24.80,0.053,2.1
19.0,24.80,0.025,1.0
19.5,24.80,0.029,1.1
20.0,24.80,0.032,1.3
20.5,24.80,0.035,1.4
21.0,24.80,0.039,1.5
21.5,24.80,0.042,1.7
22.0,24.80,0.045,1.8
22.5,24.80,0.058,2.3
23.0,24.80,0.070,2.8
23.5,24.80,0.082,3.3
24.0,24.80,0.082,3.3

"日期: 2021/6/13, 空调: AC_S_026 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.62,0.000,0.0
1.5,23.91,0.000,0.0
2.0,24.19,0.000,0.0
2.5,24.48,0.000,0.0
3.0,24.75,0.476,19.0
3.5,24.80,0.591,23.6
4.0,24.80,0.598,23.8
4.5,24.80,0.605,24.1
5.0,24.80,0.613,24.4
5.5,24.80,0.599,23.9
6.0,24.80,0.586,23.3
6.5,24.80,0.573,22.8
7.0,24.80,0.559,22.3
7.5,24.80,0.546,21.8
8.0,24.80,0.533,21.2
8.5,24.80,0.519,20.7
9.0,24.80,0.505,20.1
9.5,24.80,0.491,19.5
10.0,24.80,0.477,19.0
10.5,24.80,0.463,18.4
11.0,24.80,0.093,3.7
11.5,24.80,0.064,2.5
12.0,24.80,0.449,17.9
12.5,24.80,0.422,16.8
13.0,24.80,0.396,15.8
13.5,24.80,0.370,14.7
14.0,24.80,0.344,13.7
14.5,24.80,0.318,12.7
15.0,24.80,0.291,11.6
15.5,24.80,0.316,12.6
16.0,24.80,0.035,1.4
16.5,24.80,0.048,1.9
17.0,24.80,0.062,2.5
17.5,24.80,0.075,3.0
18.0,24.80,0.088,3.5
18.5,24.80,0.102,4.1
19.0,24.80,0.115,4.6
19.5,24.80,0.153,6.1
20.0,24.80,0.191,7.6
20.5,24.80,0.229,9.1
21.0,24.80,0.268,10.7
21.5,24.80,0.306,12.2
22.0,24.80,0.344,13.7
22.5,24.80,0.381,15.2
23.0,24.80,0.419,16.7
23.5,24.80,0.457,18.2
24.0,24.80,0.457,18.2

"日期: 2021/6/14, 空调: AC_S_026 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.73,0.000,0.0
1.5,24.05,0.000,0.0
2.0,24.36,0.000,0.0
2.5,24.67,0.365,14.5
3.0,24.80,0.660,26.3
3.5,24.80,0.671,26.8
4.0,24.80,0.683,27.2
4.5,24.80,0.694,27.6
5.0,24.80,0.705,28.1
5.5,24.80,0.697,27.8
6.0,24.80,0.689,27.4
6.5,24.80,0.680,27.1
7.0,24.80,0.672,26.8
7.5,24.80,0.664,26.5
8.0,24.80,0.656,26.1
8.5,24.80,0.602,24.0
9.0,24.80,0.548,21.8
9.5,24.80,0.493,19.7
10.0,24.80,0.439,17.5
10.5,24.80,0.385,15.3
11.0,24.80,0.392,15.6
11.5,24.80,0.417,16.6
12.0,24.80,0.331,13.2
12.5,24.80,0.332,13.2
13.0,24.80,0.334,13.3
13.5,24.80,0.336,13.4
14.0,24.80,0.337,13.4
14.5,24.80,0.339,13.5
15.0,24.80,0.340,13.6
15.5,24.80,0.326,13.0
16.0,24.80,0.442,17.6
16.5,24.80,0.420,16.7
17.0,24.80,0.398,15.9
17.5,24.80,0.376,15.0
18.0,24.80,0.354,14.1
18.5,24.80,0.333,13.2
19.0,24.80,0.311,12.4
19.5,24.80,0.338,13.5
20.0,24.80,0.366,14.6
20.5,24.80,0.394,15.7
21.0,24.80,0.421,16.8
21.5,24.80,0.449,17.9
22.0,24.80,0.477,19.0
22.5,24.80,0.504,20.1
23.0,24.80,0.531,21.1
23.5,24.80,0.557,22.2
24.0,24.80,0.557,22.2

"日期: 2021/6/15, 空调: AC_S_026 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.70,0.000,0.0
1.5,23.99,0.000,0.0
2.0,24.26,0.000,0.0
2.5,24.53,0.000,0.0
3.0,24.77,0.456,18.2
3.5,24.80,0.503,20.1
4.0,24.80,0.493,19.6
4.5,24.80,0.482,19.2
5.0,24.80,0.471,18.8
5.5,24.80,0.522,20.8
6.0,24.80,0.572,22.8
6.5,24.80,0.623,24.8
7.0,24.80,0.673,26.8
7.5,24.80,0.724,28.8
8.0,24.80,0.774,30.9
8.5,24.80,0.725,28.9
9.0,24.80,0.675,26.9
9.5,24.80,0.626,24.9
10.0,24.80,0.576,23.0
10.5,24.80,0.527,21.0
11.0,24.80,0.285,11.3
11.5,24.80,0.271,10.8
12.0,24.80,0.477,19.0
12.5,24.80,0.473,18.8
13.0,24.80,0.468,18.6
13.5,24.80,0.463,18.4
14.0,24.80,0.458,18.3
14.5,24.80,0.453,18.1
15.0,24.80,0.449,17.9
15.5,24.80,0.444,17.7
16.0,24.80,0.257,10.2
16.5,24.80,0.269,10.7
17.0,24.80,0.280,11.2
17.5,24.80,0.292,11.6
18.0,24.80,0.303,12.1
18.5,24.80,0.315,12.5
19.0,24.80,0.327,13.0
19.5,24.80,0.345,13.8
20.0,24.80,0.364,14.5
20.5,24.80,0.383,15.3
21.0,24.80,0.402,16.0
21.5,24.80,0.421,16.8
22.0,24.80,0.440,17.5
22.5,24.80,0.456,18.1
23.0,24.80,0.472,18.8
23.5,24.80,0.487,19.4
24.0,24.80,0.487,19.4

"日期: 2021/6/16, 空调: AC_S_026 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.76,0.000,0.0
1.5,24.15,0.000,0.0
2.0,24.51,0.142,5.7
2.5,24.80,0.774,30.8
3.0,24.80,0.792,31.6
3.5,24.80,0.811,32.3
4.0,24.80,0.830,33.1
4.5,24.80,0.848,33.8
5.0,24.80,0.867,34.5
5.5,24.80,0.874,34.8
6.0,24.80,0.881,35.1
6.5,24.80,0.889,35.4
7.0,24.80,0.896,35.7
7.5,24.80,0.904,36.0
8.0,24.80,0.911,36.3
8.5,24.80,0.863,34.4
9.0,24.80,0.815,32.5
9.5,24.80,0.767,30.6
10.0,24.80,0.719,28.7
10.5,24.80,0.671,26.8
11.0,24.80,0.430,17.1
11.5,24.80,0.426,17.0
12.0,24.80,0.624,24.8
12.5,24.80,0.606,24.2
13.0,24.80,0.589,23.5
13.5,24.80,0.572,22.8
14.0,24.80,0.555,22.1
14.5,24.80,0.538,21.4
15.0,24.80,0.521,20.8
15.5,24.80,0.497,19.8
16.0,24.80,0.421,16.8
16.5,24.80,0.428,17.0
17.0,24.80,0.434,17.3
17.5,24.80,0.441,17.6
18.0,24.80,0.448,17.8
18.5,24.80,0.454,18.1
19.0,24.80,0.461,18.4
19.5,24.80,0.503,20.0
20.0,24.80,0.544,21.7
20.5,24.80,0.586,23.3
21.0,24.80,0.627,25.0
21.5,24.80,0.669,26.6
22.0,24.80,0.710,28.3
22.5,24.80,0.718,28.6
23.0,24.80,0.725,28.9
23.5,24.80,0.733,29.2
24.0,24.80,0.733,29.2

"日期: 2021/6/17, 空调: AC_S_026 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.77,0.000,0.0
1.5,24.11,0.000,0.0
2.0,24.43,0.000,0.0
2.5,24.73,0.569,22.7
3.0,24.80,0.814,32.4
3.5,24.80,0.903,36.0
4.0,24.80,0.992,39.5
4.5,24.80,1.081,43.1
5.0,24.80,1.170,46.6
5.5,24.80,1.121,44.7
6.0,24.80,1.073,42.7
6.5,24.80,1.024,40.8
7.0,24.80,0.976,38.9
7.5,24.80,0.927,36.9
8.0,24.80,0.879,35.0
8.5,24.80,0.827,33.0
9.0,24.80,0.776,30.9
9.5,24.80,0.724,28.9
10.0,24.80,0.673,26.8
10.5,24.80,0.621,24.8
11.0,24.80,0.425,16.9
11.5,24.80,0.401,16.0
12.0,24.80,0.570,22.7
12.5,24.80,0.554,22.1
13.0,24.80,0.538,21.4
13.5,24.80,0.522,20.8
14.0,24.80,0.506,20.2
14.5,24.80,0.490,19.5
15.0,24.80,0.474,18.9
15.5,24.80,0.467,18.6
16.0,24.80,0.377,15.0
16.5,24.80,0.393,15.7
17.0,24.80,0.409,16.3
17.5,24.80,0.425,16.9
18.0,24.80,0.441,17.6
18.5,24.80,0.457,18.2
19.0,24.80,0.473,18.9
19.5,24.80,0.501,20.0
20.0,24.80,0.529,21.1
20.5,24.80,0.556,22.2
21.0,24.80,0.584,23.3
21.5,24.80,0.612,24.4
22.0,24.80,0.639,25.5
22.5,24.80,0.639,25.4
23.0,24.80,0.638,25.4
23.5,24.80,0.637,25.4
24.0,24.80,0.637,25.4

"日期: 2021/6/18, 空调: AC_S_026 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.77,0.000,0.0
1.5,24.23,0.000,0.0
2.0,24.70,0.827,32.9
2.5,24.80,1.041,41.5
3.0,24.80,1.040,41.4
3.5,24.80,1.039,41.4
4.0,24.80,1.039,41.4
4.5,24.80,1.038,41.4
5.0,24.80,1.038,41.3
5.5,24.80,0.990,39.5
6.0,24.80,0.943,37.6
6.5,24.80,0.896,35.7
7.0,24.80,0.848,33.8
7.5,24.80,0.801,31.9
8.0,24.80,0.754,30.0
8.5,24.80,0.729,29.0
9.0,24.80,0.703,28.0
9.5,24.80,0.678,27.0
10.0,24.80,0.653,26.0
10.5,24.80,0.627,25.0
11.0,24.80,0.444,17.7
11.5,24.80,0.437,17.4
12.0,24.80,0.602,24.0
12.5,24.80,0.604,24.0
13.0,24.80,0.605,24.1
13.5,24.80,0.606,24.2
14.0,24.80,0.608,24.2
14.5,24.80,0.609,24.3
15.0,24.80,0.610,24.3
15.5,24.80,0.610,24.3
16.0,24.80,0.429,17.1
16.5,24.80,0.427,17.0
17.0,24.80,0.425,16.9
17.5,24.80,0.422,16.8
18.0,24.80,0.420,16.7
18.5,24.80,0.418,16.6
19.0,24.80,0.415,16.6
19.5,24.80,0.460,18.3
20.0,24.80,0.506,20.1
20.5,24.80,0.551,21.9
21.0,24.80,0.596,23.7
21.5,24.80,0.641,25.5
22.0,24.80,0.686,27.3
22.5,24.80,0.745,29.7
23.0,24.80,0.804,32.0
23.5,24.80,0.863,34.4
24.0,24.80,0.863,34.4

"日期: 2021/6/19, 空调: AC_S_026 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.84,0.000,0.0
1.5,24.29,0.000,0.0
2.0,24.74,0.901,35.9
2.5,24.80,1.082,43.1
3.0,24.80,1.138,45.4
3.5,24.80,1.195,47.6
4.0,24.80,1.251,49.8
4.5,24.80,1.307,52.1
5.0,24.80,1.364,54.3
5.5,24.80,1.285,51.2
6.0,24.80,1.206,48.0
6.5,24.80,1.127,44.9
7.0,24.80,1.048,41.8
7.5,24.80,0.970,38.6
8.0,24.80,0.891,35.5
8.5,24.80,0.854,34.0
9.0,24.80,0.818,32.6
9.5,24.80,0.781,31.1
10.0,24.80,0.744,29.7
10.5,24.80,0.708,28.2
11.0,24.80,0.608,24.2
11.5,24.80,0.607,24.2
12.0,24.80,0.671,26.7
12.5,24.80,0.642,25.6
13.0,24.80,0.613,24.4
13.5,24.80,0.584,23.3
14.0,24.80,0.555,22.1
14.5,24.80,0.526,21.0
15.0,24.80,0.497,19.8
15.5,24.80,0.485,19.3
16.0,24.80,0.606,24.2
16.5,24.80,0.575,22.9
17.0,24.80,0.543,21.6
17.5,24.80,0.512,20.4
18.0,24.80,0.480,19.1
18.5,24.80,0.449,17.9
19.0,24.80,0.418,16.6
19.5,24.80,0.454,18.1
20.0,24.80,0.491,19.6
20.5,24.80,0.528,21.0
21.0,24.80,0.565,22.5
21.5,24.80,0.601,24.0
22.0,24.80,0.638,25.4
22.5,24.80,0.703,28.0
23.0,24.80,0.767,30.6
23.5,24.80,0.832,33.1
24.0,24.80,0.832,33.1

"日期: 2021/6/2, 空调: AC_S_026 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.52,0.000,0.0
1.5,23.73,0.000,0.0
2.0,23.96,0.000,0.0
2.5,24.19,0.000,0.0
3.0,24.42,0.000,0.0
3.5,24.64,0.120,4.8
4.0,24.80,0.470,18.7
4.5,24.80,0.480,19.1
5.0,24.80,0.490,19.5
5.5,24.80,0.502,20.0
6.0,24.80,0.514,20.5
6.5,24.80,0.525,20.9
7.0,24.80,0.537,21.4
7.5,24.80,0.549,21.9
8.0,24.80,0.561,22.3
8.5,24.80,0.567,22.6
9.0,24.80,0.574,22.9
9.5,24.80,0.581,23.1
10.0,24.80,0.587,23.4
10.5,24.80,0.594,23.6
11.0,24.80,0.000,0.0
11.5,24.76,0.000,0.0
12.0,24.74,0.465,18.5
12.5,24.80,0.565,22.5
13.0,24.80,0.531,21.1
13.5,24.80,0.496,19.8
14.0,24.80,0.461,18.4
14.5,24.80,0.426,17.0
15.0,24.80,0.391,15.6
15.5,24.80,0.390,15.5
16.0,24.80,0.000,0.0
16.5,24.78,0.000,0.0
17.0,24.76,0.000,0.0
17.5,24.74,0.000,0.0
18.0,24.71,0.000,0.0
18.5,24.67,0.000,0.0
19.0,24.63,0.000,0.0
19.5,24.59,0.000,0.0
20.0,24.57,0.000,0.0
20.5,24.56,0.000,0.0
21.0,24.57,0.000,0.0
21.5,24.60,0.000,0.0
22.0,24.64,0.000,0.0
22.5,24.69,0.000,0.0
23.0,24.77,0.153,6.1
23.5,24.80,0.268,10.7
24.0,24.80,0.268,10.7

"日期: 2021/6/20, 空调: AC_S_026 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.78,0.000,0.0
1.5,24.21,0.000,0.0
2.0,24.64,0.591,23.6
2.5,24.80,1.001,39.9
3.0,24.80,1.062,42.3
3.5,24.80,1.123,44.8
4.0,24.80,1.184,47.2
4.5,24.80,1.245,49.6
5.0,24.80,1.306,52.0
5.5,24.80,1.238,49.3
6.0,24.80,1.170,46.6
6.5,24.80,1.102,43.9
7.0,24.80,1.034,41.2
7.5,24.80,0.965,38.5
8.0,24.80,0.897,35.7
8.5,24.80,0.873,34.8
9.0,24.80,0.850,33.9
9.5,24.80,0.826,32.9
10.0,24.80,0.802,32.0
10.5,24.80,0.779,31.0
11.0,24.80,0.449,17.9
11.5,24.80,0.437,17.4
12.0,24.80,0.755,30.1
12.5,24.80,0.745,29.7
13.0,24.80,0.734,29.3
13.5,24.80,0.724,28.8
14.0,24.80,0.713,28.4
14.5,24.80,0.703,28.0
15.0,24.80,0.692,27.6
15.5,24.80,0.670,26.7
16.0,24.80,0.425,16.9
16.5,24.80,0.443,17.6
17.0,24.80,0.460,18.3
17.5,24.80,0.478,19.1
18.0,24.80,0.496,19.8
18.5,24.80,0.514,20.5
19.0,24.80,0.531,21.2
19.5,24.80,0.556,22.1
20.0,24.80,0.580,23.1
20.5,24.80,0.604,24.1
21.0,24.80,0.629,25.0
21.5,24.80,0.653,26.0
22.0,24.80,0.677,27.0
22.5,24.80,0.721,28.7
23.0,24.80,0.765,30.5
23.5,24.80,0.809,32.2
24.0,24.80,0.809,32.2

"日期: 2021/6/21, 空调: AC_S_026 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.85,0.000,0.0
1.5,24.31,0.000,0.0
2.0,24.77,1.015,40.4
2.5,24.80,1.061,42.3
3.0,24.80,1.049,41.8
3.5,24.80,1.037,41.3
4.0,24.80,1.024,40.8
4.5,24.80,1.012,40.3
5.0,24.80,1.000,39.8
5.5,24.80,0.894,35.6
6.0,24.80,0.788,31.4
6.5,24.80,0.683,27.2
7.0,24.80,0.577,23.0
7.5,24.80,0.472,18.8
8.0,24.80,0.366,14.6
8.5,24.80,0.394,15.7
9.0,24.80,0.421,16.8
9.5,24.80,0.449,17.9
10.0,24.80,0.477,19.0
10.5,24.80,0.504,20.1
11.0,24.80,0.603,24.0
11.5,24.80,0.581,23.1
12.0,24.80,0.532,21.2
12.5,24.80,0.528,21.0
13.0,24.80,0.524,20.9
13.5,24.80,0.520,20.7
14.0,24.80,0.515,20.5
14.5,24.80,0.511,20.4
15.0,24.80,0.507,20.2
15.5,24.80,0.500,19.9
16.0,24.80,0.558,22.2
16.5,24.80,0.568,22.6
17.0,24.80,0.578,23.0
17.5,24.80,0.588,23.4
18.0,24.80,0.599,23.8
18.5,24.80,0.609,24.2
19.0,24.80,0.619,24.7
19.5,24.80,0.617,24.6
20.0,24.80,0.615,24.5
20.5,24.80,0.613,24.4
21.0,24.80,0.611,24.4
21.5,24.80,0.610,24.3
22.0,24.80,0.608,24.2
22.5,24.80,0.685,27.3
23.0,24.80,0.763,30.4
23.5,24.80,0.841,33.5
24.0,24.80,0.841,33.5

"日期: 2021/6/22, 空调: AC_S_026 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.79,0.000,0.0
1.5,23.82,0.000,0.0
2.0,23.84,0.000,0.0
2.5,23.87,0.000,0.0
3.0,23.93,0.000,0.0
3.5,24.01,0.000,0.0
4.0,24.13,0.000,0.0
4.5,24.27,0.000,0.0
5.0,24.44,0.000,0.0
5.5,24.63,0.032,1.3
6.0,24.80,0.407,16.2
6.5,24.80,0.417,16.6
7.0,24.80,0.427,17.0
7.5,24.80,0.437,17.4
8.0,24.80,0.446,17.8
8.5,24.80,0.372,14.8
9.0,24.80,0.297,11.8
9.5,24.80,0.222,8.8
10.0,24.80,0.147,5.9
10.5,24.80,0.072,2.9
11.0,24.80,0.478,19.1
11.5,24.80,0.471,18.8
12.0,24.80,0.000,0.0
12.5,24.80,0.000,0.0
13.0,24.79,0.000,0.0
13.5,24.76,0.000,0.0
14.0,24.73,0.000,0.0
14.5,24.69,0.000,0.0
15.0,24.63,0.000,0.0
15.5,24.57,0.000,0.0
16.0,24.53,0.000,0.0
16.5,24.75,0.354,14.1
17.0,24.80,0.465,18.5
17.5,24.80,0.466,18.6
18.0,24.80,0.467,18.6
18.5,24.80,0.468,18.6
19.0,24.80,0.469,18.7
19.5,24.80,0.382,15.2
20.0,24.80,0.296,11.8
20.5,24.80,0.210,8.4
21.0,24.80,0.124,4.9
21.5,24.80,0.038,1.5
22.0,24.80,0.000,0.0
22.5,24.78,0.000,0.0
23.0,24.76,0.000,0.0
23.5,24.74,0.000,0.0
24.0,24.72,0.000,0.0

"日期: 2021/6/23, 空调: AC_S_026 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.54,0.000,0.0
1.5,23.76,0.000,0.0
2.0,23.98,0.000,0.0
2.5,24.21,0.000,0.0
3.0,24.41,0.000,0.0
3.5,24.59,0.000,0.0
4.0,24.75,0.207,8.3
4.5,24.80,0.281,11.2
5.0,24.80,0.254,10.1
5.5,24.80,0.205,8.2
6.0,24.80,0.155,6.2
6.5,24.80,0.105,4.2
7.0,24.80,0.056,2.2
7.5,24.80,0.006,0.2
8.0,24.80,0.000,0.0
8.5,24.78,0.000,0.0
9.0,24.76,0.000,0.0
9.5,24.73,0.000,0.0
10.0,24.71,0.000,0.0
10.5,24.68,0.000,0.0
11.0,24.65,0.000,0.0
11.5,24.64,0.000,0.0
12.0,24.64,0.000,0.0
12.5,24.60,0.000,0.0
13.0,24.57,0.000,0.0
13.5,24.52,0.000,0.0
14.0,24.48,0.000,0.0
14.5,24.43,0.000,0.0
15.0,24.37,0.000,0.0
15.5,24.32,0.000,0.0
16.0,24.28,0.000,0.0
16.5,24.31,0.000,0.0
17.0,24.35,0.000,0.0
17.5,24.39,0.000,0.0
18.0,24.43,0.000,0.0
18.5,24.47,0.000,0.0
19.0,24.52,0.000,0.0
19.5,24.57,0.000,0.0
20.0,24.63,0.000,0.0
20.5,24.69,0.000,0.0
21.0,24.75,0.053,2.1
21.5,24.80,0.172,6.8
22.0,24.80,0.190,7.6
22.5,24.80,0.228,9.1
23.0,24.80,0.265,10.6
23.5,24.80,0.302,12.1
24.0,24.80,0.302,12.1

"日期: 2021/6/24, 空调: AC_S_026 (small), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.55,0.000,0.0
1.5,23.59,0.000,0.0
2.0,23.63,0.000,0.0
2.5,23.67,0.000,0.0
3.0,23.71,0.000,0.0
3.5,23.76,0.000,0.0
4.0,23.82,0.000,0.0
4.5,23.89,0.000,0.0
5.0,23.97,0.000,0.0
5.5,24.05,0.000,0.0
6.0,24.13,0.000,0.0
6.5,24.21,0.000,0.0
7.0,24.28,0.000,0.0
7.5,24.34,0.000,0.0
8.0,24.40,0.000,0.0
8.5,24.46,0.000,0.0
9.0,24.52,0.000,0.0
9.5,24.57,0.000,0.0
10.0,24.63,0.000,0.0
10.5,24.69,0.000,0.0
11.0,24.75,0.000,0.0
11.5,24.75,0.000,0.0
12.0,24.76,0.049,1.9
12.5,24.80,0.097,3.9
13.0,24.80,0.069,2.7
13.5,24.80,0.040,1.6
14.0,24.80,0.012,0.5
14.5,24.80,0.000,0.0
15.0,24.79,0.000,0.0
15.5,24.77,0.000,0.0
16.0,24.75,0.000,0.0
16.5,24.79,0.011,0.4
17.0,24.80,0.008,0.3
