AC_M_012 多天完整时间序列数据

"日期: 2021/6/1, 空调: AC_M_012 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
10.5,24.40,0.203,4.7
11.0,24.40,0.438,10.2
11.5,24.40,0.428,10.0
12.0,24.40,0.080,1.9
12.5,24.40,0.140,3.3
13.0,24.40,0.201,4.7
13.5,24.40,0.261,6.1
14.0,24.40,0.322,7.5
14.5,24.40,0.382,8.9
15.0,24.40,0.443,10.3
15.5,24.40,0.394,9.2
16.0,24.40,0.417,9.7
16.5,24.40,0.369,8.6
17.0,24.40,0.321,7.5
17.5,24.40,0.273,6.4
18.0,24.40,0.225,5.3
18.5,24.40,0.177,4.1
19.0,24.40,0.129,3.0
19.5,24.40,0.135,3.2
20.0,24.40,0.141,3.3
20.5,24.40,0.147,3.4
21.0,24.40,0.152,3.6
21.5,24.40,0.158,3.7
22.0,24.40,0.164,3.8
22.5,24.40,0.185,4.3
23.0,24.40,0.206,4.8
23.5,24.40,0.227,5.3
24.0,24.40,0.227,5.3

"日期: 2021/6/13, 空调: AC_M_012 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.60,0.000,0.0
1.5,23.82,0.000,0.0
2.0,24.04,0.000,0.0
2.5,24.27,0.446,10.4
3.0,24.40,1.092,25.5
3.5,24.40,1.105,25.8
4.0,24.40,1.117,26.0
4.5,24.40,1.129,26.3
5.0,24.40,1.142,26.6
5.5,24.40,1.119,26.1
6.0,24.40,1.096,25.5
6.5,24.40,1.073,25.0
7.0,24.40,1.050,24.5
7.5,24.40,1.027,23.9
8.0,24.40,1.004,23.4
8.5,24.40,0.980,22.8
9.0,24.40,0.955,22.3
9.5,24.40,0.931,21.7
10.0,24.40,0.907,21.1
10.5,24.40,0.883,20.6
11.0,24.40,0.245,5.7
11.5,24.40,0.196,4.6
12.0,24.40,0.859,20.0
12.5,24.40,0.814,19.0
13.0,24.40,0.769,17.9
13.5,24.40,0.723,16.9
14.0,24.40,0.678,15.8
14.5,24.40,0.633,14.8
15.0,24.40,0.588,13.7
15.5,24.40,0.631,14.7
16.0,24.40,0.146,3.4
16.5,24.40,0.169,3.9
17.0,24.40,0.192,4.5
17.5,24.40,0.215,5.0
18.0,24.40,0.238,5.5
18.5,24.40,0.261,6.1
19.0,24.40,0.284,6.6
19.5,24.40,0.350,8.1
20.0,24.40,0.415,9.7
20.5,24.40,0.481,11.2
21.0,24.40,0.547,12.7
21.5,24.40,0.613,14.3
22.0,24.40,0.678,15.8
22.5,24.40,0.743,17.3
23.0,24.40,0.808,18.8
23.5,24.40,0.873,20.4
24.0,24.40,0.873,20.4

"日期: 2021/6/14, 空调: AC_M_012 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.68,0.000,0.0
1.5,23.93,0.000,0.0
2.0,24.17,0.099,2.3
2.5,24.40,1.205,28.1
3.0,24.40,1.224,28.5
3.5,24.40,1.243,29.0
4.0,24.40,1.262,29.4
4.5,24.40,1.281,29.9
5.0,24.40,1.301,30.3
5.5,24.40,1.287,30.0
6.0,24.40,1.273,29.7
6.5,24.40,1.259,29.3
7.0,24.40,1.244,29.0
7.5,24.40,1.230,28.7
8.0,24.40,1.216,28.4
8.5,24.40,1.123,26.2
9.0,24.40,1.029,24.0
9.5,24.40,0.936,21.8
10.0,24.40,0.843,19.6
10.5,24.40,0.749,17.5
11.0,24.40,0.761,17.7
11.5,24.40,0.804,18.7
12.0,24.40,0.656,15.3
12.5,24.40,0.658,15.3
13.0,24.40,0.661,15.4
13.5,24.40,0.664,15.5
14.0,24.40,0.667,15.5
14.5,24.40,0.670,15.6
15.0,24.40,0.672,15.7
15.5,24.40,0.648,15.1
16.0,24.40,0.847,19.7
16.5,24.40,0.809,18.9
17.0,24.40,0.772,18.0
17.5,24.40,0.734,17.1
18.0,24.40,0.696,16.2
18.5,24.40,0.659,15.4
19.0,24.40,0.621,14.5
19.5,24.40,0.669,15.6
20.0,24.40,0.717,16.7
20.5,24.40,0.764,17.8
21.0,24.40,0.812,18.9
21.5,24.40,0.860,20.0
22.0,24.40,0.908,21.2
22.5,24.40,0.954,22.2
23.0,24.40,1.000,23.3
23.5,24.40,1.046,24.4
24.0,24.40,1.046,24.4

"日期: 2021/6/15, 空调: AC_M_012 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.66,0.000,0.0
1.5,23.88,0.000,0.0
2.0,24.10,0.000,0.0
2.5,24.31,0.549,12.8
3.0,24.40,0.972,22.6
3.5,24.40,0.953,22.2
4.0,24.40,0.935,21.8
4.5,24.40,0.916,21.4
5.0,24.40,0.898,20.9
5.5,24.40,0.985,23.0
6.0,24.40,1.072,25.0
6.5,24.40,1.159,27.0
7.0,24.40,1.246,29.1
7.5,24.40,1.334,31.1
8.0,24.40,1.421,33.1
8.5,24.40,1.335,31.1
9.0,24.40,1.250,29.1
9.5,24.40,1.165,27.1
10.0,24.40,1.079,25.2
10.5,24.40,0.994,23.2
11.0,24.40,0.576,13.4
11.5,24.40,0.553,12.9
12.0,24.40,0.909,21.2
12.5,24.40,0.900,21.0
13.0,24.40,0.892,20.8
13.5,24.40,0.884,20.6
14.0,24.40,0.875,20.4
14.5,24.40,0.867,20.2
15.0,24.40,0.859,20.0
15.5,24.40,0.851,19.8
16.0,24.40,0.529,12.3
16.5,24.40,0.549,12.8
17.0,24.40,0.569,13.3
17.5,24.40,0.589,13.7
18.0,24.40,0.609,14.2
18.5,24.40,0.629,14.7
19.0,24.40,0.649,15.1
19.5,24.40,0.681,15.9
20.0,24.40,0.713,16.6
20.5,24.40,0.746,17.4
21.0,24.40,0.778,18.1
21.5,24.40,0.811,18.9
22.0,24.40,0.843,19.7
22.5,24.40,0.871,20.3
23.0,24.40,0.898,20.9
23.5,24.40,0.926,21.6
24.0,24.40,0.926,21.6

"日期: 2021/6/16, 空调: AC_M_012 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.70,0.000,0.0
1.5,24.00,0.000,0.0
2.0,24.29,0.876,20.4
2.5,24.40,1.419,33.1
3.0,24.40,1.452,33.8
3.5,24.40,1.484,34.6
4.0,24.40,1.516,35.3
4.5,24.40,1.548,36.1
5.0,24.40,1.580,36.8
5.5,24.40,1.592,37.1
6.0,24.40,1.605,37.4
6.5,24.40,1.618,37.7
7.0,24.40,1.630,38.0
7.5,24.40,1.643,38.3
8.0,24.40,1.656,38.6
8.5,24.40,1.573,36.7
9.0,24.40,1.491,34.7
9.5,24.40,1.408,32.8
10.0,24.40,1.326,30.9
10.5,24.40,1.243,29.0
11.0,24.40,0.827,19.3
11.5,24.40,0.819,19.1
12.0,24.40,1.161,27.1
12.5,24.40,1.131,26.4
13.0,24.40,1.102,25.7
13.5,24.40,1.072,25.0
14.0,24.40,1.043,24.3
14.5,24.40,1.013,23.6
15.0,24.40,0.984,22.9
15.5,24.40,0.942,22.0
16.0,24.40,0.811,18.9
16.5,24.40,0.823,19.2
17.0,24.40,0.834,19.4
17.5,24.40,0.846,19.7
18.0,24.40,0.857,20.0
18.5,24.40,0.869,20.2
19.0,24.40,0.880,20.5
19.5,24.40,0.952,22.2
20.0,24.40,1.024,23.9
20.5,24.40,1.095,25.5
21.0,24.40,1.167,27.2
21.5,24.40,1.239,28.9
22.0,24.40,1.310,30.5
22.5,24.40,1.323,30.8
23.0,24.40,1.336,31.1
23.5,24.40,1.349,31.4
24.0,24.40,1.349,31.4

"日期: 2021/6/17, 空调: AC_M_012 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.71,0.000,0.0
1.5,23.97,0.000,0.0
2.0,24.23,0.342,8.0
2.5,24.40,1.334,31.1
3.0,24.40,1.488,34.7
3.5,24.40,1.642,38.3
4.0,24.40,1.795,41.8
4.5,24.40,1.949,45.4
5.0,24.40,2.102,49.0
5.5,24.40,2.019,47.1
6.0,24.40,1.935,45.1
6.5,24.40,1.851,43.2
7.0,24.40,1.767,41.2
7.5,24.40,1.684,39.2
8.0,24.40,1.600,37.3
8.5,24.40,1.511,35.2
9.0,24.40,1.423,33.2
9.5,24.40,1.334,31.1
10.0,24.40,1.245,29.0
10.5,24.40,1.157,27.0
11.0,24.40,0.818,19.1
11.5,24.40,0.777,18.1
12.0,24.40,1.068,24.9
12.5,24.40,1.040,24.3
13.0,24.40,1.013,23.6
13.5,24.40,0.985,23.0
14.0,24.40,0.958,22.3
14.5,24.40,0.930,21.7
15.0,24.40,0.903,21.0
15.5,24.40,0.890,20.7
16.0,24.40,0.735,17.1
16.5,24.40,0.763,17.8
17.0,24.40,0.791,18.4
17.5,24.40,0.818,19.1
18.0,24.40,0.846,19.7
18.5,24.40,0.874,20.4
19.0,24.40,0.902,21.0
19.5,24.40,0.949,22.1
20.0,24.40,0.997,23.2
20.5,24.40,1.045,24.4
21.0,24.40,1.092,25.5
21.5,24.40,1.140,26.6
22.0,24.40,1.188,27.7
22.5,24.40,1.187,27.7
23.0,24.40,1.185,27.6
23.5,24.40,1.184,27.6
24.0,24.40,1.184,27.6

"日期: 2021/6/18, 空调: AC_M_012 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.71,0.000,0.0
1.5,24.07,0.197,4.6
2.0,24.40,1.880,43.8
2.5,24.40,1.879,43.8
3.0,24.40,1.878,43.8
3.5,24.40,1.877,43.8
4.0,24.40,1.876,43.7
4.5,24.40,1.875,43.7
5.0,24.40,1.874,43.7
5.5,24.40,1.793,41.8
6.0,24.40,1.711,39.9
6.5,24.40,1.630,38.0
7.0,24.40,1.548,36.1
7.5,24.40,1.467,34.2
8.0,24.40,1.385,32.3
8.5,24.40,1.341,31.3
9.0,24.40,1.298,30.3
9.5,24.40,1.254,29.2
10.0,24.40,1.211,28.2
10.5,24.40,1.167,27.2
11.0,24.40,0.851,19.8
11.5,24.40,0.838,19.5
12.0,24.40,1.124,26.2
12.5,24.40,1.126,26.2
13.0,24.40,1.128,26.3
13.5,24.40,1.131,26.4
14.0,24.40,1.133,26.4
14.5,24.40,1.136,26.5
15.0,24.40,1.138,26.5
15.5,24.40,1.137,26.5
16.0,24.40,0.826,19.2
16.5,24.40,0.822,19.2
17.0,24.40,0.818,19.1
17.5,24.40,0.814,19.0
18.0,24.40,0.810,18.9
18.5,24.40,0.806,18.8
19.0,24.40,0.802,18.7
19.5,24.40,0.879,20.5
20.0,24.40,0.957,22.3
20.5,24.40,1.035,24.1
21.0,24.40,1.112,25.9
21.5,24.40,1.190,27.7
22.0,24.40,1.267,29.5
22.5,24.40,1.370,31.9
23.0,24.40,1.472,34.3
23.5,24.40,1.574,36.7
24.0,24.40,1.574,36.7

"日期: 2021/6/19, 空调: AC_M_012 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.76,0.000,0.0
1.5,24.11,0.367,8.5
2.0,24.40,1.854,43.2
2.5,24.40,1.951,45.5
3.0,24.40,2.048,47.7
3.5,24.40,2.145,50.0
4.0,24.40,2.242,52.3
4.5,24.40,2.339,54.5
5.0,24.40,2.436,56.8
5.5,24.40,2.300,53.6
6.0,24.40,2.165,50.5
6.5,24.40,2.029,47.3
7.0,24.40,1.893,44.1
7.5,24.40,1.757,41.0
8.0,24.40,1.621,37.8
8.5,24.40,1.558,36.3
9.0,24.40,1.495,34.9
9.5,24.40,1.432,33.4
10.0,24.40,1.369,31.9
10.5,24.40,1.306,30.4
11.0,24.40,1.133,26.4
11.5,24.40,1.132,26.4
12.0,24.40,1.242,29.0
12.5,24.40,1.193,27.8
13.0,24.40,1.143,26.6
13.5,24.40,1.093,25.5
14.0,24.40,1.043,24.3
14.5,24.40,0.993,23.1
15.0,24.40,0.943,22.0
15.5,24.40,0.922,21.5
16.0,24.40,1.131,26.4
16.5,24.40,1.077,25.1
17.0,24.40,1.022,23.8
17.5,24.40,0.968,22.6
18.0,24.40,0.914,21.3
18.5,24.40,0.860,20.0
19.0,24.40,0.805,18.8
19.5,24.40,0.869,20.2
20.0,24.40,0.932,21.7
20.5,24.40,0.995,23.2
21.0,24.40,1.059,24.7
21.5,24.40,1.122,26.2
22.0,24.40,1.185,27.6
22.5,24.40,1.297,30.2
23.0,24.40,1.408,32.8
23.5,24.40,1.520,35.4
24.0,24.40,1.520,35.4

"日期: 2021/6/2, 空调: AC_M_012 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.52,0.000,0.0
1.5,23.68,0.000,0.0
2.0,23.86,0.000,0.0
2.5,24.04,0.000,0.0
3.0,24.23,0.028,0.7
3.5,24.40,0.878,20.5
4.0,24.40,0.895,20.9
4.5,24.40,0.913,21.3
5.0,24.40,0.930,21.7
5.5,24.40,0.950,22.2
6.0,24.40,0.971,22.6
6.5,24.40,0.991,23.1
7.0,24.40,1.012,23.6
7.5,24.40,1.032,24.1
8.0,24.40,1.052,24.5
8.5,24.40,1.064,24.8
9.0,24.40,1.075,25.1
9.5,24.40,1.086,25.3
10.0,24.40,1.098,25.6
10.5,24.40,1.109,25.8
11.0,24.40,0.000,0.0
11.5,24.39,0.000,0.0
12.0,24.38,1.043,24.3
12.5,24.40,1.060,24.7
13.0,24.40,1.000,23.3
13.5,24.40,0.940,21.9
14.0,24.40,0.880,20.5
14.5,24.40,0.820,19.1
15.0,24.40,0.760,17.7
15.5,24.40,0.757,17.6
16.0,24.40,0.023,0.5
16.5,24.40,0.000,0.0
17.0,24.40,0.000,0.0
17.5,24.40,0.000,0.0
18.0,24.39,0.000,0.0
18.5,24.37,0.000,0.0
19.0,24.35,0.000,0.0
19.5,24.33,0.000,0.0
20.0,24.33,0.000,0.0
20.5,24.33,0.000,0.0
21.0,24.35,0.000,0.0
21.5,24.38,0.105,2.4
22.0,24.40,0.270,6.3
22.5,24.40,0.362,8.4
23.0,24.40,0.455,10.6
23.5,24.40,0.548,12.8
24.0,24.40,0.548,12.8

"日期: 2021/6/20, 空调: AC_M_012 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.71,0.000,0.0
1.5,24.05,0.000,0.0
2.0,24.39,1.659,38.7
2.5,24.40,1.812,42.2
3.0,24.40,1.917,44.7
3.5,24.40,2.022,47.1
4.0,24.40,2.127,49.6
4.5,24.40,2.233,52.0
5.0,24.40,2.338,54.5
5.5,24.40,2.220,51.7
6.0,24.40,2.102,49.0
6.5,24.40,1.985,46.3
7.0,24.40,1.867,43.5
7.5,24.40,1.750,40.8
8.0,24.40,1.632,38.0
8.5,24.40,1.591,37.1
9.0,24.40,1.551,36.1
9.5,24.40,1.510,35.2
10.0,24.40,1.469,34.2
10.5,24.40,1.428,33.3
11.0,24.40,0.860,20.0
11.5,24.40,0.839,19.6
12.0,24.40,1.387,32.3
12.5,24.40,1.369,31.9
13.0,24.40,1.351,31.5
13.5,24.40,1.333,31.1
14.0,24.40,1.315,30.7
14.5,24.40,1.297,30.2
15.0,24.40,1.279,29.8
15.5,24.40,1.241,28.9
16.0,24.40,0.818,19.1
16.5,24.40,0.849,19.8
17.0,24.40,0.879,20.5
17.5,24.40,0.910,21.2
18.0,24.40,0.940,21.9
18.5,24.40,0.971,22.6
19.0,24.40,1.001,23.3
19.5,24.40,1.043,24.3
20.0,24.40,1.085,25.3
20.5,24.40,1.127,26.3
21.0,24.40,1.169,27.3
21.5,24.40,1.211,28.2
22.0,24.40,1.253,29.2
22.5,24.40,1.329,31.0
23.0,24.40,1.404,32.7
23.5,24.40,1.480,34.5
24.0,24.40,1.480,34.5

"日期: 2021/6/21, 空调: AC_M_012 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.77,0.000,0.0
1.5,24.13,0.489,11.4
2.0,24.40,1.936,45.1
2.5,24.40,1.915,44.6
3.0,24.40,1.894,44.1
3.5,24.40,1.873,43.7
4.0,24.40,1.851,43.2
4.5,24.40,1.830,42.7
5.0,24.40,1.809,42.2
5.5,24.40,1.627,37.9
6.0,24.40,1.445,33.7
6.5,24.40,1.263,29.4
7.0,24.40,1.081,25.2
7.5,24.40,0.898,20.9
8.0,24.40,0.716,16.7
8.5,24.40,0.764,17.8
9.0,24.40,0.812,18.9
9.5,24.40,0.859,20.0
10.0,24.40,0.907,21.1
10.5,24.40,0.955,22.3
11.0,24.40,1.125,26.2
11.5,24.40,1.086,25.3
12.0,24.40,1.003,23.4
12.5,24.40,0.995,23.2
13.0,24.40,0.988,23.0
13.5,24.40,0.981,22.9
14.0,24.40,0.974,22.7
14.5,24.40,0.967,22.5
15.0,24.40,0.960,22.4
15.5,24.40,0.947,22.1
16.0,24.40,1.048,24.4
16.5,24.40,1.065,24.8
17.0,24.40,1.083,25.2
17.5,24.40,1.100,25.6
18.0,24.40,1.117,26.0
18.5,24.40,1.135,26.5
19.0,24.40,1.152,26.9
19.5,24.40,1.149,26.8
20.0,24.40,1.146,26.7
20.5,24.40,1.143,26.6
21.0,24.40,1.140,26.6
21.5,24.40,1.136,26.5
22.0,24.40,1.133,26.4
22.5,24.40,1.267,29.5
23.0,24.40,1.401,32.7
23.5,24.40,1.535,35.8
24.0,24.40,1.535,35.8

"日期: 2021/6/22, 空调: AC_M_012 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.72,0.000,0.0
1.5,23.75,0.000,0.0
2.0,23.77,0.000,0.0
2.5,23.80,0.000,0.0
3.0,23.84,0.000,0.0
3.5,23.91,0.000,0.0
4.0,24.01,0.000,0.0
4.5,24.12,0.000,0.0
5.0,24.26,0.070,1.6
5.5,24.40,0.770,18.0
6.0,24.40,0.787,18.3
6.5,24.40,0.804,18.7
7.0,24.40,0.821,19.1
7.5,24.40,0.838,19.5
8.0,24.40,0.855,19.9
8.5,24.40,0.726,16.9
9.0,24.40,0.597,13.9
9.5,24.40,0.468,10.9
10.0,24.40,0.339,7.9
10.5,24.40,0.210,4.9
11.0,24.40,0.910,21.2
11.5,24.40,0.897,20.9
12.0,24.40,0.081,1.9
12.5,24.40,0.036,0.8
13.0,24.40,0.000,0.0
13.5,24.40,0.000,0.0
14.0,24.39,0.000,0.0
14.5,24.37,0.000,0.0
15.0,24.34,0.000,0.0
15.5,24.31,0.000,0.0
16.0,24.28,0.325,7.6
16.5,24.40,0.886,20.7
17.0,24.40,0.888,20.7
17.5,24.40,0.889,20.7
18.0,24.40,0.890,20.8
18.5,24.40,0.892,20.8
19.0,24.40,0.893,20.8
19.5,24.40,0.745,17.4
20.0,24.40,0.596,13.9
20.5,24.40,0.448,10.4
21.0,24.40,0.299,7.0
21.5,24.40,0.151,3.5
22.0,24.40,0.002,0.1
22.5,24.40,0.000,0.0
23.0,24.40,0.000,0.0
23.5,24.40,0.000,0.0
24.0,24.40,0.000,0.0

"日期: 2021/6/23, 空调: AC_M_012 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.53,0.000,0.0
1.5,23.70,0.000,0.0
2.0,23.88,0.000,0.0
2.5,24.06,0.000,0.0
3.0,24.22,0.000,0.0
3.5,24.37,0.516,12.0
4.0,24.40,0.616,14.4
4.5,24.40,0.570,13.3
5.0,24.40,0.524,12.2
5.5,24.40,0.438,10.2
6.0,24.40,0.353,8.2
6.5,24.40,0.267,6.2
7.0,24.40,0.182,4.2
7.5,24.40,0.096,2.2
8.0,24.40,0.011,0.2
8.5,24.40,0.000,0.0
9.0,24.40,0.000,0.0
9.5,24.40,0.000,0.0
10.0,24.39,0.000,0.0
10.5,24.38,0.000,0.0
11.0,24.37,0.000,0.0
11.5,24.37,0.000,0.0
12.0,24.38,0.000,0.0
12.5,24.37,0.000,0.0
13.0,24.35,0.000,0.0
13.5,24.33,0.000,0.0
14.0,24.30,0.000,0.0
14.5,24.27,0.000,0.0
15.0,24.23,0.000,0.0
15.5,24.19,0.000,0.0
16.0,24.17,0.000,0.0
16.5,24.20,0.000,0.0
17.0,24.23,0.000,0.0
17.5,24.27,0.000,0.0
18.0,24.31,0.000,0.0
18.5,24.35,0.000,0.0
19.0,24.39,0.162,3.8
19.5,24.40,0.254,5.9
20.0,24.40,0.286,6.7
20.5,24.40,0.318,7.4
21.0,24.40,0.350,8.1
21.5,24.40,0.381,8.9
22.0,24.40,0.413,9.6
22.5,24.40,0.478,11.1
23.0,24.40,0.542,12.6
23.5,24.40,0.607,14.1
24.0,24.40,0.607,14.1

"日期: 2021/6/24, 空调: AC_M_012 (medium), 状态: success"
时间(h),室内温度(°C),空调功率(kW),功率占比(%)
0.5,23.50,0.000,0.0
1.0,23.54,0.000,0.0
1.5,23.57,0.000,0.0
2.0,23.60,0.000,0.0
2.5,23.63,0.000,0.0
3.0,23.67,0.000,0.0
3.5,23.71,0.000,0.0
4.0,23.76,0.000,0.0
4.5,23.81,0.000,0.0
5.0,23.88,0.000,0.0
5.5,23.95,0.000,0.0
6.0,24.01,0.000,0.0
6.5,24.08,0.000,0.0
7.0,24.14,0.000,0.0
7.5,24.19,0.000,0.0
8.0,24.25,0.000,0.0
8.5,24.30,0.000,0.0
9.0,24.35,0.000,0.0
9.5,24.40,0.252,5.9
10.0,24.40,0.275,6.4
10.5,24.40,0.289,6.7
11.0,24.40,0.070,1.6
11.5,24.40,0.145,3.4
12.0,24.40,0.303,7.1
12.5,24.40,0.254,5.9
13.0,24.40,0.204,4.8
13.5,24.40,0.155,3.6
14.0,24.40,0.106,2.5
14.5,24.40,0.056,1.3
15.0,24.40,0.007,0.2
15.5,24.40,0.000,0.0
16.0,24.40,0.203,4.7
16.5,24.40,0.160,3.7
