空调ID,空调类型,日期,状态,总能耗(kWh),平均功率(kW),最大功率(kW),额定功率(kW),温度范围(°C)
AC_M_015,medium,2021/6/1,success,4.133361107,0.17222337945833333,0.89909405,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/10,success,14.069552115,0.5862313381250001,1.3379588,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/11,success,13.441218852,0.5600507855,1.1937476,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/12,success,4.289856825,0.178744034375,0.58871373,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/13,success,10.0452449005,0.4185518708541667,0.80740426,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/14,success,13.59119645,0.5662998520833333,0.92669001,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/15,success,12.91785357,0.53824389875,1.0165994,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/16,success,18.909264265,0.7878860110416667,1.1928575,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/17,success,18.7775892505,0.7823995521041667,1.5275697,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/18,success,20.093238385,0.8372182660416666,1.3603619,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/19,success,22.270787035,0.9279494597916668,1.7777137,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/2,success,7.749704068,0.32290433616666664,0.78292398,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/20,success,22.5047104175,0.9376962673958333,1.7038277,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/21,success,19.047773475,0.793657228125,1.3870677,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/22,success,5.095367885,0.21230699520833332,0.6338168,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/23,success,1.660375078,0.06918229491666666,0.4068178,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/24,success,0.105852306085,0.004410512753541667,0.071660466,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/25,success,4.873088372,0.20304534883333333,0.71393409,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/26,success,9.175094,0.3822955833333333,0.67120487,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/27,success,13.582920829999999,0.5659550345833333,0.9014679,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/28,success,6.248291411,0.26034547545833336,0.66408333,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/29,success,11.90136401,0.49589016708333333,0.72461639,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/3,success,16.431444815,0.6846435339583333,1.2284651,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/30,success,15.835782685,0.6598242785416667,1.0210504,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/4,success,7.21644342,0.3006851425,0.68544794,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/5,success,6.5123006265,0.2713458594375,0.85636483,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/6,success,11.071864405,0.46132768354166664,1.2596219,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/7,success,13.1180486265,0.5465853594375,1.445672,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/8,success,12.525451215,0.521893800625,1.3120005,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/6/9,success,8.5277680545,0.35532366893749995,0.87001444,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/1,success,17.5604337915,0.7316847413124999,1.2051718,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/10,success,13.93019822,0.5804249258333333,1.1563596,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/11,success,12.872720319999999,0.5363633466666666,0.78871023,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/12,success,18.25269814,0.7605290891666666,1.3326176,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/13,success,19.74329706,0.8226373775,1.3237157,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/14,success,17.334302935,0.7222626222916667,1.4608053,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/15,success,19.22681277,0.80111719875,1.288108,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/16,success,12.780986902,0.5325411209166667,0.84657272,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/17,success,11.320847205,0.471701966875,0.92490962,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/18,success,9.4246663,0.3926944291666667,0.98722307,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/19,success,1.826788364745,0.07611618186437501,0.30622609,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/2,success,19.53735216,0.81405634,1.2332128,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/20,success,0.24081192415,0.010033830172916666,0.12343998,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/21,success,2.6942562837,0.1122606784875,0.42462165,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/22,success,12.326358855,0.513598285625,1.0904854,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/23,success,19.551486875000002,0.8146452864583335,1.6388437,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/24,success,16.614420804999998,0.6922675335416666,1.2845472,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/25,success,13.369220277,0.557050844875,1.3148138,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/26,success,18.87023682,0.7862598675,1.3664449,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/27,success,20.335271375,0.8473029739583334,1.6610985,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/28,success,17.476896485,0.7282040202083334,1.376237,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/29,success,14.456840869999999,0.6023683695833333,0.89464309,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/3,success,17.19331998,0.7163883324999999,1.1011677,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/30,success,10.72156321,0.44673180041666666,0.73974966,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/31,success,14.692618175,0.6121924239583333,1.1495348,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/4,success,17.2899929455,0.7204163727291667,1.3076922,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/5,success,14.51180744,0.6046586433333333,1.2427082,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/6,success,14.48517467,0.6035489445833333,1.172383,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/7,success,11.059963445,0.4608318102083333,0.86526675,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/8,success,16.15784225,0.6732434270833334,1.2533905,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/7/9,success,16.40449375,0.6835205729166667,1.2756453,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/1,success,15.677007125,0.6532086302083333,1.3637743,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/10,success,9.6636436945,0.40265182060416665,0.70948313,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/11,success,12.53470123,0.5222792179166666,0.96941923,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/12,success,13.041910963,0.5434129567916667,1.0949363,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/13,success,9.21774102,0.3840725425,0.63826776,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/14,success,8.02359315,0.33431638125,0.62758545,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/15,success,7.5008343889999995,0.3125347662083333,0.8706079,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/16,success,10.3920265035,0.4330011043125,1.0602188,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/17,success,13.918884645,0.579953526875,1.1590302,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/18,success,12.65876451,0.52744852125,1.1866261,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/19,success,9.672918645,0.403038276875,0.70280669,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/2,success,15.1695398105,0.6320641587708333,1.0237209,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/20,success,13.55749931,0.5648958045833333,1.1234225,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/21,success,14.79117922,0.6162991341666667,1.134995,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/22,success,16.32432549,0.68018022875,1.2284651,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/23,success,17.372058285,0.7238357618750001,1.445672,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/24,success,15.3308785895,0.6387866078958333,0.94004289,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/25,success,15.171693209999999,0.6321538837499999,1.1047284,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/26,success,14.505402095,0.6043917539583333,1.0637796,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/27,success,1.72607692,0.07191987166666666,0.54034662,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/28,success,4.1316538895,0.17215224539583332,0.6676441,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/29,success,7.773261828,0.3238859095,0.88930194,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/3,success,9.53631165,0.39734631875,0.63826776,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/30,success,11.470621095,0.477942545625,1.3398399,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/31,success,5.278997905,0.21995824604166667,0.51898201,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/4,success,9.98683842,0.41611826749999997,0.92669001,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/5,success,8.439930115,0.3516637547916666,0.59108757,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/6,success,10.08780263,0.42032510958333336,1.0495365,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/7,success,14.18083759,0.5908682329166667,1.061109,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/8,success,10.794060725,0.44975253020833333,1.0539875,4.54,"[20.2, 24.7]"
AC_M_015,medium,2021/8/9,success,11.196099475,0.4665041447916667,1.1830653,4.54,"[20.2, 24.7]"
